,user_name,user_location,user_description,user_verified,date,text,hashtags,source
578,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-06 00:01:19+00:00,TYRESE IS THE GREATEST PASSER IN #Pacers HISTORY!,['Pacers'],Twitter for iPhone
579,Seth Johnson,Indianapolis,"Communications manager for @IBCFIndy /// Freelance journalist for @NuvoIndy, @indyMonthly & more, reporting on Indy culture.",False,2022-10-06 00:00:31+00:00,This first half has been a blast. #Pacers,['Pacers'],Twitter for iPhone
580,Dolorou$ Jud,"Bloomington, IN",@BeeCompliance. Hoosier. Fmr: @petebuttigieg. Hoosier and Irish Alum. someone told me I was funny once and I never stopped thinking about it. he/him,False,2022-10-06 00:00:29+00:00,Tyrese Haliburton is a wizard y’all! #Pacers https://t.co/y4VCtktHey,['Pacers'],Twitter for iPhone
581,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-06 00:00:02+00:00,TYRESE NO LOOK PASS?? HE IS NOT HUMAN. #Pacers,['Pacers'],Twitter for iPhone
582,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-06 00:00:01+00:00,"Um, this is some fun preseason basketball. #Pacers",['Pacers'],TweetDeck
583,Scott McKain,"iPhone: 39.950305,-85.943163","Author of ""Top 10 Business Book of Year"", keynote speaker for events for top organizations; Speakers Hall of Fame; Sales & Marketing Hall of Fame; former TV guy",False,2022-10-05 23:59:16+00:00,Smallest sample size imaginable — but these #Pacers are FUN to watch!,['Pacers'],Twitter for iPhone
584,Charron Elliott🤴🏾🏁 ♊💙💛,"Indianapolis, IN",@uofl alum 16 👨🏾‍🎓🐔 #DallasCowboys Affiliate VP of #PacersTwitter 💙💛 #SHIB🐶 ShortKing🤴🏾 Married💍to Connie 04/17/21 502 #GoCards!🏈🏀,False,2022-10-05 23:56:08+00:00,Smallest sample size imaginable — but these #Pacers are FUN to watch!,['Pacers'],Twitter for Android
585,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:54:58+00:00,Baby Wade is unreal. #Pacers,['Pacers'],Twitter for iPhone
586,Kent Sterling,Indianapolis,"""Sterling is really smart, fast. Really feel like he has continued to improve!"" Frank Reich, August 28, 2022.",True,2022-10-05 23:54:05+00:00,"#Pacers and Hornets have combined to miss 19-of-20 three point attempts. So thanks, @BallySportsIN for not televising this game!",['Pacers'],Twitter Web App
587,D. A. Ellis,🐊,"It's not about if you win or lose, it's about how much you win or lose by. RIP @JEllis1305 @Wilkes_J27 @smesser431 🧡🖤💙",False,2022-10-05 23:49:36+00:00,McConnell still looking like prime Steve Nash. #Pacers,['Pacers'],Twitter for iPhone
588,Roen Elbert 🐊🐊,,"Pacers, Colts, Dodgers, Florida FB, Villanova MBB.",False,2022-10-05 23:47:54+00:00,"Bennedict Mathurin looks super confident, and is playing without any fear.

I think The #Pacers got their guy",['Pacers'],Twitter for iPhone
589,Crossroads Sports,"Indianapolis, IN  📍",A Internet Sports Media Website and Radio Show by @brandonreef and @3foolishmen located here in Indy. Join our radio show Call In 929-477-3331.,False,2022-10-05 23:43:16+00:00,"@Pacers lead 27-17 end of 1st Q

#Pacers",['Pacers'],TweetDeck
590,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:42:41+00:00,Pacers up 10 after 1Q. Played 10 players only gave up 17 points. Nesmith showing some defensive dog late in quarter. #Pacers,['Pacers'],TweetDeck
591,Nicholas H Feller,"Indianapolis, IN","Structural Engineer from Indianapolis. Roller Coaster Enthusiast and sports fan.
Cubs, Valpo, Pacers.",False,2022-10-05 23:41:13+00:00,Good to have #Pacers basketball back! Nice first quarter by Jalen and Neismith!,['Pacers'],Twitter for Android
592,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:40:24+00:00,Myles with another epic contest in the paint. He’s the best shot blocker in the NBA. #Pacers,['Pacers'],Twitter for iPhone
593,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:39:43+00:00,Aaron Nesmith is the greatest defender in NBA history. #Pacers,['Pacers'],Twitter for iPhone
594,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:37:17+00:00,I’ve seen enough. The #Pacers are going to win the 2022-2023 championship.,['Pacers'],Twitter for iPhone
595,Celtics Trash Takes,"Portland, ME","Dad, Husband, NBA enthusiast, Jaylen Brown stan, Celtics Tweeter, Once Triggered Jeff Goodman",False,2022-10-05 23:36:07+00:00,Someone remind me how the hell we got @MalcolmBrogdon7 for a half eating Twinkie and a 6 pack of Busch Light?  #Celtics #pacers #nba,"['Celtics', 'pacers', 'nba']",Twitter for iPhone
596,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:29:09+00:00,"Mathurin making his preseason debut, third man off the bench. Terry Taylor roll man is fun, btw. #Pacers",['Pacers'],TweetDeck
597,Pacers Island 🏝,,Formerly known as @BadadaSports,False,2022-10-05 23:28:30+00:00,Duarte has 6 early points . Stix with 5 points and 5 rebounds . Mathurin has entered the chat 👀👀 #Pacers,['Pacers'],Twitter for iPhone
598,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:27:09+00:00,"Put the Mathematician in, Rick! #Pacers",['Pacers'],Twitter for iPhone
599,Scott McNelis,"Cincinnati, OH",Mostly just tweets about archaic NBA rules and other stuff. 🤷🏻‍♂️,False,2022-10-05 23:18:30+00:00,"Only took 3 app updates and 2 force restarts to fix this from happening when the remote wasn’t touched. But, first game and it finally worked, so ahead of the usual curve?  #pacers #leaguepass https://t.co/Txc4ViDyqS",,Twitter for iPhone
600,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:18:15+00:00,This season is going to be a lot of things but the most important one is fun. Can’t wait. #Pacers,['Pacers'],Twitter for iPhone
601,Indy Cornrows,"Indianapolis, IN",Twitter account for SB Nation's Indiana Pacer coverage at https://t.co/bQ91nfYZ9W. Account managed by Tom Lewis.,False,2022-10-05 23:16:59+00:00,Myles has adopted the Tyrese jump assist. Nice. @C2_Cooper  #Pacers,['Pacers'],TweetDeck
602,Adam Shear,"Indianapolis, IN",Account Exec for @cbs4indy / @fox59 - Former Sports Anchor - 2x Indiana SPJ Best Sports Report Award Winner - IU Grad - Dog Dad - Card Collector,False,2022-10-05 23:12:57+00:00,"Haliburton is a top 5 passer in the league, don’t @ me. This is fact. #pacers",['pacers'],Twitter for iPhone
603,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 23:12:21+00:00,Myles straight into the post for a bucket without hesitation. I love it. #Pacers,['Pacers'],Twitter for iPhone
604,Anthony Childress,#Indianapolis/#Houston ,#Indy’s Own! ✝️ 🖤 Fam🙏🏾 LPC-A; Student Support (Guidance & Counseling);17yr 🏀 Coach in #HTX. 1784 /G\ #PHA Opinions & Comments are my own.,False,2022-10-05 23:10:11+00:00,Tuned in now #NBALeaguePass #Pacers https://t.co/TK8fDeVnLQ,"['NBALeaguePass', 'Pacers']",Twitter for iPhone
605,Brandon Reef 🎙,"Indianapolis, IN 📍","Ball State Alum , Owner of Crossroads Sports 🇺🇸, Golfer, Sports Fan, Sports Gambler 💵, 2x Member of #TheOversClub",False,2022-10-05 23:09:56+00:00,"@ScottAgness got it! 

Here we go! 

#Pacers",['Pacers'],TweetDeck
606,Zach Pearson,Dayton,"Covering the Indiana Pacers for @pacerspress, Reporter: @TheMadAnts, Formerly @8pts9secs, @hoopmag. Email: zachpearsonnba@gmail.com",True,2022-10-05 23:09:47+00:00,"The #Pacers first five of the season:

Haliburton
Hield
Duarte
Smith
Turner",['Pacers'],Twitter Web App
607,JJ,The world,"This used to say sports fan. But I hate baseball and soccer and most of the NBA lol) love All things #Colts! Love football, Golf, and combat sports!",False,2022-10-05 23:04:31+00:00,"I have a question. I seen someone saying a couple weeks ago that the #Pacers and #Colts were working together on something. Is this true? Did the Pacers get their suck all over our colts? And yes, If I was an #NBA fan I would be/am a pacers fan. 😂🤣 #sorrynotsorry","['Pacers', 'Colts']",Twitter for iPhone
608,IndyStarSports,"Indianapolis, IN","Your source for #Colts, #Pacers, #IndyCar, IU, #Purdue, #Butler, #NotreDame and high school sports coverage from the @IndyStar",True,2022-10-05 23:01:00+00:00,"#Pacers play tonight, but not on TV (unless you have League Pass). @wilsmoore_ has more on what they're trying to accomplish.

https://t.co/0L7FI0kQaT",['Pacers'],TweetDeck
609,#FireChrisBallard and Frank Reich,"Brownsburg, IN",TSU Journalism and Film Major Music Production 🎹 Probably the Biggest Indy Sports Fan You’ll Ever Meet,False,2022-10-05 22:57:41+00:00,"If you need a way to watch the #Pacers tonight, Dm me 💯",['Pacers'],Twitter for iPhone
610,Samuel Jacobson,"Starkville, MS","Starkville, MS Native. Have a love for sports and a hate for feminism. Bleed Red, White, and Blue. Retired Cow Feed Salesman.",False,2022-10-05 22:57:28+00:00,Just got news Goga Bitadze will not be playing tonight for the #Pacers,['Pacers'],Twitter for iPhone
611,Ball Universe,,BIG BALLER! Latest News On Anything Ball Related @Hornets/Bulls/Greensboro 🏀 #NuMedia #BALLSTAR 🌟,False,2022-10-05 22:55:08+00:00,If anyone needs a link for tonights game DM me #Charlotte #Hornets #Pacers,"['Charlotte', 'Hornets', 'Pacers']",Twitter Web App
612,Surya,,Master of A+ Tweets. #PacersTwitter. @PacersQuestions #BroughtLanceBack,False,2022-10-05 22:54:15+00:00,Tyrese with Myles is going to be *chefs kiss*. #Pacers,['Pacers'],Twitter for iPhone
613,Kodie Egenolf,"California, USA","history is much like an endless waltz the three beats of war, peace, and revolution continue on forever. BALL STATE ALUMNI USAF -Airman by day, Actor by night-",False,2022-10-05 22:27:58+00:00,@ramon_rican #pacers they’ve never had a #1 pick EVER… hate the lottery,['pacers'],Twitter for iPhone
614,NuMediaNetwork,,A Social Network Of Creators Dedicated To Putting Out The Truth For The People By The People,False,2022-10-05 22:27:39+00:00,We are LIVE in the Spectrum Center‼️ Click the link to join the live stream https://t.co/3tjVUIaLZ9 #CharlotteHornets #Hornets #NBA #LaMeloBall #TyreseHaliburton #IndianaPacers #Pacers #NuMedia #LitHouse,,Twitter for iPhone
615,Everygame Sportsbook Official,Antigua,Official Everygame Sportsbook Twitter page. The home of sports betting. Thousands of daily live betting options. Up to $750 Sign-Up Bonus!,False,2022-10-05 22:20:10+00:00,The #NBApreseason continues. Who are your picks this evening? https://t.co/Su2vXl1nDe #NBA #basketball #Cavs #76ers #Pacers #Hornets #Raptors #Celtics #Mavericks #Thunder #Suns #Lakers,"['NBApreseason', 'NBA', 'basketball', 'Cavs', '76ers']",Hootsuite Inc.
616,Tackleberry,,Indiana kid born and raised! Indiana sports fan! #iubb #Colts #Pacers #Reds #di9,False,2022-10-05 21:55:30+00:00,@Pacers Don't disappoint me! #GoldBlooded #Pacers https://t.co/oBB5IujLHr,"['GoldBlooded', 'Pacers']",Twitter for Android
617,Love NBA,,NAB Fanbase,False,2022-10-05 21:42:02+00:00,"Indiana #Pacers BLOCKBUSTER Trade! (feat. Moses Moody + James Wiseman)
 
https://t.co/ZYv6zOP6iS
 
#CentralDivision #ChrisDuarte #ChrisDuarteAndIsaiahJacksonBlockbusterTrade #DameReems #DuarteAndJacksonTrade #EasternConference #IndianaPacers #IndianaPacersBlockbusterTrade https://t.co/8yypcF1LwH","['Pacers', 'CentralDivision']",love.nba
618,ʟɪᴢ,,ɢᴏᴅ ɪs ᴍʏ sᴛʀᴇɴɢʜᴛ,False,2022-10-05 21:38:35+00:00,"NBA Schedule Today; NBA Standings Today; NBA Games Today; NBA Preseason 2022-2023

👉🏻 https://t.co/2K6qEO4fdq 

#nba #nbaschedule #nbastandings #nbaresult #nbaseason2022 #nba2022 #pacers #hornets #cavaliers #76ers #raptors #celtics #mavericks #thunder #suns #lakers",,Twitter for iPhone
619,Pacers News,,Pacers Insider,False,2022-10-05 21:20:27+00:00,"Dennis Smith Jr., Gordon Hayward, and Cody Martin are OUT tonight against the Pacers #Hornets #Pacers","['Hornets', 'Pacers']",Twitter for iPhone
620,Kent Sterling,Indianapolis,"""Sterling is really smart, fast. Really feel like he has continued to improve!"" Frank Reich, August 28, 2022.",True,2022-10-05 20:31:03+00:00,Jonathan Taylor is out for #Colts! Optimism Wednesday still rages on! #Pacers tonight at Charlotte! Rest in peace Paul Hansan https://t.co/EwlY2fYb2E https://t.co/ilLXuE99oX,"['Colts', 'Pacers']",WordPress.com
621,Mark Foerster,,Sports talk host at @WMUNMuncie. Account Executive for Woof Boom Radio. IHSAA Champions Network. Proud @UIndy alum. Opinions are mine.,False,2022-10-05 20:01:15+00:00,"- #Colts injury concerns 
- Many debating on who is to blame the most 
- #Pacers start preseason tonight 
- A trend becoming the norm in NBA prospect world https://t.co/yRdXdpXZVu","['Colts', 'Pacers']",TweetDeck
622,Bill Smythe,"Fishers, IN USA","Businessman, political consultant and IU fan . Managing Member of Smythe Lobby Group. Founding Member of FCoHC PAC. Still proud #HumanScum",False,2022-10-05 19:22:17+00:00,Who else is ready for @Pacers season to begin? #Pacers https://t.co/nG9d6bZ4K4,['Pacers'],Twitter for Android
623,1075 The Fan,"Indianapolis, Indiana","ESPN FM 93.5 & 107.5 The Fan | Indy's SportsCenter | Flagship Station of the @Colts, @Pacers, @IMS #Indy500 & #Verizon200",False,2022-10-05 19:08:25+00:00,"Jonathan Taylor is OUT for the #Colts vs the Broncos on TNF &amp; the #Pacers season gets underway tonight in Charlotte! @JMV1070 has all that and more for you until 6! 

4:00 @ChrisDenari 
5:00 @KBowen1070 

📻https://t.co/k3H056NVLk
📺https://t.co/jrZZOk71G7","['Colts', 'Pacers']",Twitter Web App
624,NCLegalClinic,"Indianapolis, IN",To promote justice through legal representation & education for our low-income neighbors as a way of demonstrating Christ's love • Indianapolis + Ft Wayne,False,2022-10-05 18:41:57+00:00,"Ticket sales end TONIGHT for tomorrow's Justice for All Celebration! Get in-person or virtual tickets now: https://t.co/8NYT5X17yC. 

#JFA2022 #nonprofit #fundraiser #event #basketball #sports #Pacers #NCAA #NBA #advocate #collegebasketball #cbssports #justice #food #clientstory https://t.co/O3ajP3ZABb",,Twitter Web App
625,Afشeen,"Karachi, Pakistan","وطن سے ہو محبت یہ میراایمان کہتا ہے
۔۔اپنے دل کے ہرگوشے میں پاکستان رکھتے ہیں..
خاتم النبیین حضرت مُحمّد ﷺ
 Muslim || Karachiite || pluviophile || Nature Lover",False,2022-10-05 18:01:48+00:00,"NOTHING, JUST  THUNDER PACE ATTACK OF PAKISTAN 

#PakistanCricket #Pacers 
#WorldCup2022 #ShaheenShahAfridi #naseemshah #harisrauf #hasnain #PakistanZindabad
#CricketTwitter https://t.co/sSbCv7kUm4","['PakistanCricket', 'Pacers', 'WorldCup2022', 'ShaheenShahAfridi']",Twitter for Android
626,Team Imam ul Haq,"Ajman, United Arab Emirates",Cricket Lover❤️❤️❤️🇵🇰🇵🇰🇵🇰💖💖,False,2022-10-05 17:44:53+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

 #T20WorldCup2022 #Pacers https://t.co/xT3yoqWUu6","['T20WorldCup2022', 'Pacers']",Twitter for Android
627,Aabra ka daabra,,,False,2022-10-05 17:06:37+00:00,"@samiprajguru #natarajan
#नटराजन
#T20WorldCup 
#T20WC2022 
#Australia 
#INDvsSA 
#SanjuSamson 
#pacers 
#ViratKohli𓃵 
#CricketTwitter    
Who is better replacement of #JaspritBumrah","['natarajan', 'नटराजन', 'T20WorldCup', 'T20WC2022', 'Australia', 'INDvsSA', 'SanjuSamson', 'pacers']",Twitter for Android
628,Tasha Starr,"Lexington, KY","Producer @wuky, self-made woman, survivor. Whiskey connoisseur. Part tomboy... part princess.",False,2022-10-05 16:53:41+00:00,"Go get em, boys! #Pacers https://t.co/NA7XZzG0Jj",['Pacers'],Twitter for Android
629,Gainbridge Fieldhouse,"Indianapolis, IN",Home of the 2024 NBA All-Star Game.,True,2022-10-05 16:47:00+00:00,"First chance to see our new @Pacers squad + check out the new Fieldhouse of the Future transformations is this Sunday at #Pacers FanJam presented by @GainbridgeLife 🙌 

Secure your FREE ticket at https://t.co/AJUvIYu8wv

https://t.co/nNTO4Qr9G1",,Twitter Web App
630,Aabra ka daabra,,,False,2022-10-05 16:32:45+00:00,"#natarajan
#नटराजन
#T20WorldCup 
#T20WC2022 
#Australia 
#INDvsSA 
#SanjuSamson 
#pacers 
#ViratKohli𓃵 
#CricketTwitter    
Who is better replacement of #JaspritBumrah","['natarajan', 'नटराजन', 'T20WorldCup', 'T20WC2022', 'Australia', 'INDvsSA', 'SanjuSamson', 'pacers', 'ViratKohli𓃵']",Twitter for Android
631,shoaib Akhtar,"Gujranwala, Pakistan","Eat , Breath 🫁, Sleep 💤 Cricket 🏏 
Proud Insaafi ✌️ & Proud to be a PAKISTANI 💚🤍🇵🇰💫",False,2022-10-05 16:31:43+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

#Cricket #T20WorldCup2022 #Pacers https://t.co/ow619WCFEw","['Cricket', 'T20WorldCup2022', 'Pacers']",Twitter for Android
632,Brandon Reef 🎙,"Indianapolis, IN 📍","Ball State Alum , Owner of Crossroads Sports 🇺🇸, Golfer, Sports Fan, Sports Gambler 💵, 2x Member of #TheOversClub",False,2022-10-05 16:23:10+00:00,Game day!!! @Pacers #Pacers https://t.co/Bj3Z8Er26m,['Pacers'],Twitter for iPhone
633,Altaf H Dool,,,False,2022-10-05 16:04:28+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

#Cricket #T20WorldCup2022 #Pacers https://t.co/mPJXlwq7XL","['Cricket', 'T20WorldCup2022', 'Pacers']",Twitter for Android
634,Dr Neuro Spinal Surgeon,searching......,"#وارفعنا_لك_ذكرك
#خاتم_النبین
Overseas 🇵🇰، Analyst، Consultant Neurosurgeon, Endoscopic Complex Spinal Surgeon
#اياك_نعبد_واياك_نستعين
❤️iloveİmrankhan",False,2022-10-05 16:00:43+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

#CricketTwitter    #T20WorldCup2022 #Pacers https://t.co/26mDeQ32lp","['CricketTwitter', 'T20WorldCup2022', 'Pacers']",Twitter for Android
635,Barmy.Sports©️,,"Follow us for cricket updates 💫
For Cric Statics follow my account @BarmyCricStats| #PCTFan |",False,2022-10-05 15:48:54+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

#CricketTwitter    #T20WorldCup2022 #Pacers https://t.co/26mDeQ32lp","['CricketTwitter', 'T20WorldCup2022', 'Pacers']",Twitter for Android
636,NBAイースタンまとめ,👇NBAイースタンまとめ👇,"#NBA のイースタンカンファレンスに関する情報をまとめたサイトのツイッターアカウントです😊
#バスケ 関連のアカウントは #フォロバ します❗

#バスケットボール
#バスケ
#basketball",False,2022-10-05 15:37:24+00:00,"🏀It’saparty in the 313🏀
👇
https://t.co/3cGiFUsMp7

#BullsNation
#LetEmKnow
#Pistons
#Pacers
#FearTheDeer
#相互100
#フォロバ100
#バスケ
#basketball","['BullsNation', 'LetEmKnow', 'Pistons', 'Pacers', 'FearTheDeer', '相互100', 'フォロバ100', 'バスケ', 'basketball']",SocialDog for Twitter
637,Lakers Purple and Gold,,"Contributing writer for https://t.co/LGPwrd5bDc, the best source for NBA analytics",False,2022-10-05 15:28:35+00:00,"This is exactly why the #Pacers need to trade Turner/Hield to #Lakers asap. They can't afford to win a single game if they want a chance at this guy.
https://t.co/7KMKg7sL9z","['Pacers', 'Lakers']",Twitter for Android
638,CricWick,,"CricWick is a mobile application for cricket lovers. It offers LIVE STREAM, Score updates of all matches along with in-match video clips and highlights.",True,2022-10-05 15:18:01+00:00,"🇵🇰 Pakistan’s pace attack for the T20I World Cup looks flashy fast ⚡️⚡️

#CricketTwitter #T20WorldCup2022 #Pacers https://t.co/CwXjHhndRx","['CricketTwitter', 'T20WorldCup2022', 'Pacers']",Twitter Web App
639,Scott Horner,,Various functions for @IndyStarSports,True,2022-10-05 15:16:03+00:00,"We won't know for a while if @vicw_32 or @thereal013 will be available to the #Pacers next summer. But as @MVanTryon discovers, it's fun to dream. 

https://t.co/OOdEjpJWSt https://t.co/5GjBlOW30C",['Pacers'],TweetDeck
640,Kevin McKee,,husband and father. Apples of gold in settings of silver is like a good tweet…or something like that. Proverbs 25:11 Likes can mean respect without agreement,False,2022-10-05 15:03:56+00:00,"We won't know for a while if @vicw_32 or @thereal013 will be available to the #Pacers next summer. But as @MVanTryon discovers, it's fun to dream. 

https://t.co/OOdEjpJWSt https://t.co/5GjBlOW30C","['Brick4Vick', 'Pacers']",Twitter for iPhone
641,Aabra ka daabra,,,False,2022-10-05 14:25:55+00:00,"@mufaddal_vohra #natarajan
#नटराजन
#T20WorldCup 
#T20WC2022 
#Australia 
#INDvsSA 
#SanjuSamson 
#pacers 
#ViratKohli𓃵 
#CricketTwitter    
Who is better replacement of #JaspritBumrah","['natarajan', 'नटराजन', 'T20WorldCup', 'T20WC2022', 'Australia', 'INDvsSA', 'SanjuSamson', 'pacers']",Twitter for Android
642,Aabra ka daabra,,,False,2022-10-05 14:25:17+00:00,"@AvengerReturns #natarajan
#नटराजन
#T20WorldCup 
#T20WC2022 
#Australia 
#INDvsSA 
#SanjuSamson 
#pacers 
#ViratKohli𓃵 
#CricketTwitter    
Who is better replacement of #jaspritbumrahbutt","['natarajan', 'नटराजन', 'T20WorldCup', 'T20WC2022', 'Australia', 'INDvsSA', 'SanjuSamson', 'pacers']",Twitter for Android
643,Craig 🎃👻🔪🩸😱,317 for life ❤️🏁,•Continually Rise As I Grind👑 •#ForTheShoe •#Pacers 4 Life •#Hoosiers 4 Life⚪️🔴•Music aficionado ❤️🎵🎶🎧 “Don’t let those bastards grind you down.”,False,2022-10-05 14:02:55+00:00,Game Day!!! 🙌🏽 #Pacers https://t.co/VFtaqElWX1,['Pacers'],Twitter for iPhone
644,Sports Chat Place,"Las Vegas, NV",Sports Chat Place,False,2022-10-05 14:00:49+00:00,"Charlotte Hornets vs Indiana Pacers 10/5/22 NBA Picks, Predictions, Odds https://t.co/DxplYsZIX9

#NBA #NBAPick #FreePick #FreePicks #SportsBetting #ExpertPick #NBATwitter  #ExpertBettingAdvice #BettingTipster #Handicapper #SportsGambling #indianastyle #allfly #hornets #pacers https://t.co/goavDutUaR","['NBA', 'NBAPick']",Buffer
645,Tony T,Las Vegas and Los Angeles,Sports Handicapper Tony Tellez provides information for pro & college sports from a wagering angle for betting legally on games #picks #odds #NFL #NBA #MLB,False,2022-10-05 13:41:55+00:00,"Indiana Pacers vs Charlotte Hornets 10/5/2022 Picks Predictions Previews

https://t.co/3pAQmyf8CY

#NBAprediction #NBAparlay #NBAbetting #NBAbettingpicks #NBA #NBApicks #NBAparlay #expertpicks #freepicks #basketballpicks #odds #picks #prediction #sportspicks #Pacers #Hornets",['NBAprediction'],Twitter Web App
646,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-05 13:37:25+00:00,"3 Chicago Bulls who impressed in preseason debut vs Pelicans

https://t.co/50CqCbbEEp

#nba #chicago #bulls #bullsnation #allfly #NBAPreseason #NBAJapanGames #NBA2K23 #NBATwitter #NBADraft #lakeshow #lakers #losangeles #mffl #bleedgreen #pistons #pacers #sixers #76ers #jazz","['nba', 'chicago', 'bulls']",Twitter Web App
647,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-05 13:33:46+00:00,"Steve Clifford receives praise in NBA General Manager survey

https://t.co/iTgUayGcsC

#nba #allfly #charlotte #hornets #NBAPreseason #NBAJapanGames #NBA2K23 #NBATwitter #NBADraft #lakeshow #lakers #losangeles #bullsnation #mffl #bleedgreen #pistons #pacers #sixers #76ers #jazz","['nba', 'allfly', 'charlotte']",Twitter Web App
648,Queen City Control Room,Podcast Coming October 2022,"“What is the best weekly NBA/Hornets podcast out there?” “Us, in two months.” -Chet Holmgren -- QCCR. Hosted by @joshuataylor__ and @nickrunsesq #AllFly",False,2022-10-05 13:22:35+00:00,"‼️IT’S GAMEDAY, #HORNETS FANS‼️

The #Hornets are back in action tonight at home vs. the #Pacers. Coach Cliff has had a lot to say about what he hopes to see; one thing WE will be keeping an eye on is the team’s transition defense 👀 which we hope to be much improved! #AllFly","['HORNETS', 'Hornets', 'Pacers']",Twitter for iPhone
649,Scott Horner,,Various functions for @IndyStarSports,True,2022-10-05 13:14:28+00:00,"#Pacers play tonight, but not on TV. @wilsmoore_ has more on what they're trying to accomplish.

https://t.co/7sK1WJqFqL",['Pacers'],TweetDeck
650,Charron Elliott🤴🏾🏁 ♊💙💛,"Indianapolis, IN",@uofl alum 16 👨🏾‍🎓🐔 #DallasCowboys Affiliate VP of #PacersTwitter 💙💛 #SHIB🐶 ShortKing🤴🏾 Married💍to Connie 04/17/21 502 #GoCards!🏈🏀,False,2022-10-05 13:02:30+00:00,"#Pacers play tonight, but not on TV. @wilsmoore_ has more on what they're trying to accomplish.

https://t.co/7sK1WJqFqL",['Pacers'],Twitter for Android
651,Zach Pearson,Dayton,"Covering the Indiana Pacers for @pacerspress, Reporter: @TheMadAnts, Formerly @8pts9secs, @hoopmag. Email: zachpearsonnba@gmail.com",True,2022-10-05 12:48:21+00:00,"Oh, #Pacers basketball returns tonight. Fun.",['Pacers'],Twitter for iPhone
652,Brandon Reef 🎙,"Indianapolis, IN 📍","Ball State Alum , Owner of Crossroads Sports 🇺🇸, Golfer, Sports Fan, Sports Gambler 💵, 2x Member of #TheOversClub",False,2022-10-05 12:45:01+00:00,"How is tonight's #Pacers game no streamed ANYWHERE tonight?!?  

Not on @BallySportsIN  ....I thought that's what we paid for !?!",['Pacers'],Twitter Web App
653,Crossroads Sports,"Indianapolis, IN  📍",A Internet Sports Media Website and Radio Show by @brandonreef and @3foolishmen located here in Indy. Join our radio show Call In 929-477-3331.,False,2022-10-05 12:42:23+00:00,"#Pacers Preseason Game

Projected Starters
Pacers: Haliburton, Duarte, Hield, Smith, Turner

Hornets: Ball, Rozier, Hayward, Washington, Plumlee

Injury Report
Pacers: Daniel Theis - out (rest)

Hornets: TBA",['Pacers'],TweetDeck
654,Crossroads Sports,"Indianapolis, IN  📍",A Internet Sports Media Website and Radio Show by @brandonreef and @3foolishmen located here in Indy. Join our radio show Call In 929-477-3331.,False,2022-10-05 12:35:52+00:00,"Today is our @Pacers preseason opener tonight at Charlotte!  

Excited to see how our Blue &amp; Gold do this year! 

#Pacers",['Pacers'],TweetDeck
655,Kevin & Query,Indianapolis,"Indy's only morning drive sports show. Listen from 7-10 on 93.5, 107.5 FM and @1075theFan",False,2022-10-05 12:33:28+00:00,Up next: We're talking #Pacers with @pacersjj as they open the preseason tonight against the Hornets! https://t.co/GdLR03PwUr,['Pacers'],Twitter Web App
