,user_name,user_location,user_description,user_verified,date,text,hashtags,source
2517,NewportCare MedGroup,United States,A comprehensive multi-specialty medical group specializing in orthopedic surgery and dedicated to providing concierge level care in the Newport Beach area.,False,2022-10-03 18:00:11+00:00,We send a huge shout out to all of the breast cancer survivors. You are all warriors! #breastcancerawareness #newportcare #warriors https://t.co/3VpMcSGRjG,['breastcancerawareness'],Buffer
2518,Carl Gerbschmidt,"Elk Mound, Wisconsin",I am the Real Carl Gerbschmidt. Currently Sports Radio Personality of the year in MN and I don't even live there. I own the Wisc. Interactive Ice Bowl Exhibit.,False,2022-10-03 17:52:29+00:00,I’m sorry to those following me that my phone died yesterday.  I heard it was a great ending.  And we arrived safely at home last night.  #WARRIORS,,Twitter for iPhone
2519,Warriors Won The 2022 NBA Championship,,Just a reminder that the warriors won the 2022 #nba championship,False,2022-10-03 17:42:44+00:00,Just a reminder the #Warriors won the 2022 #NBA championship,"['Warriors', 'NBA']",Twitter for Android
2520,K9s For Warriors,"Ponte Vedra, FL","Determined to end veteran suicide, we provide highly-trained Service Dogs to veterans suffering from PTSD, traumatic brain injury and/or military sexual trauma.",True,2022-10-03 17:34:24+00:00,"It's time for these #San Antonio pups' close ups! Public access testing means these pups are almost done with their training and will soon be paired with their Warrior!

#K9FW #ServiceDogs #Warriors #veterans #SanAntonio https://t.co/GyYyUNYsTL",['San'],Agorapulse app
2521,👑 🦆IronManDuck 🦆 💕💪,chilling with Godzilla ,"content maker/streamer enjoy making people lol with memes love my wife vegetarian
ironmanduck on hover 
https://t.co/KgWml1T8L4",False,2022-10-03 17:29:44+00:00,"#discord Want a chill no pressure discord, just friends and memes. Myself, @AfieeBlackheart, and @mewarriorwoman would love to have you be part of the #thepulse, #quackers, #warriors  https://t.co/lrLiRRC1j4",['discord'],Twitter for Android
2522,Epiphany Warriors Fc,"Greater Accra, Ghana",Welcome to the official twitter account of EPIPHANY WARRIORS FC a division one female side in Ghana,False,2022-10-03 17:28:02+00:00,"OUR #WARRIORS ⚔️ 🛡️ ARE 🔙!
Our preseason just got underway 🥳🥳🤩😍 https://t.co/NeZJcCrHP5",['WARRIORS'],Twitter for iPhone
2523,Let’s Go Warriors 💦💛💙,IG: @letsgowarriors,Moments w/ Golden State Warriors … … … … Unique behind-the-scenes content … … … Season-credentialed 🎥 reporter (est 2013) https://t.co/x0mVoouvrQ,False,2022-10-03 17:27:53+00:00,Some topics covered in our #Warriors-Wizards 🇯🇵 #NBAJapanGames livechat commentary/2nd screen... https://t.co/BFITwWBuRu https://t.co/0oQt0zjUKn,"['Warriors', 'NBAJapanGames']",Twitter for iPhone
2524,Andreapa,,,False,2022-10-03 17:22:49+00:00,"Realistic Japanese Team Samurai Warrior Bronze Warriors Sculpture Figure Sculpture Figurine Amazing Gift Idea Home Garden Decor Signed
 #Realistic #Sculpture #DecorSigned #Warriors #Samurai #Warrior #idea #Figure #gift #team #DekorStyle #EtsySeller

👉https://t.co/kTRkiJSUyL https://t.co/tge840SG9u",,Bot123455555
2525,Davidson Warrior Football 🏈,"Mobile, AL",🪶 Home of 7A Region 1 Davidson Warrior Football 🏆 6X Region Champions 🏈 6 NFL Players #DavidsonDifference,False,2022-10-03 17:16:41+00:00,"🏈 The potential for progress is a daily opportunity 
#davidson #warriors #davidsondifference https://t.co/mL2tu4w8jj","['davidson', 'warriors', 'davidsondifference']",Twitter for iPhone
2526,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 17:15:06+00:00,Stephen Curry featured as playable character in PGA TOUR 2K23 #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/PaKqhty3nN,"['StrengthInNumbers', 'DubNation', 'GoldenStateWarriors']",SocialBee.io v2
2527,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 17:10:06+00:00,"Steve Kerr On Jordan Poole Competing With Stephen Curry And Klay Thompson: ""The Older Guys Are Still Having Fun With Him” #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/lCljsRwvVD",,SocialBee.io v2
2528,Washtenaw Community College,"Ann Arbor, Michigan USA",WCC strives to make a positive difference in people's lives through accessible and excellent educational programs and services.,False,2022-10-03 17:08:19+00:00,"The WCC Alumni Association is raffling off six sets of two tickets to the #Pistons vs. #Warriors game on 10/30.

More info and sign up. ⬇️

https://t.co/mB4Wus74Tx","['Pistons', 'Warriors']",Twitter Web App
2529,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 17:04:09+00:00,How Stephen Curry Allowed The Warriors To Build A Superteam With One Smart Decision #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/l7B0FAEvDv,"['StrengthInNumbers', 'DubNation']",SocialBee.io v2
2530,Rack Stacka,East Oakland Ca,Rack Stacka!!! Check out my VIDEO “Warrior Rally” On Youtube Today! Stream it on Spotify! iTunes!  Soundcloud!  https://t.co/mUMv3bBSlT,False,2022-10-03 16:38:54+00:00,"🤯🤣 HE DONE STARTED SOME BULLSHIT!.
""ME CALLIN MY DOG "" 🗣️#NINO 🐕‍🦺COME ON  BOY 
#Explore #Explorepage #Shorts #Reels #FunnyMemes #Raiders #Warriors #oakland #sanfrancisco #BayArea #animals #dog #cats #funnyReels #Fights #Ufc #Boxing #RackStacka
https://t.co/PKd1X4KHUR","['NINO', 'Explore', 'Explorepage', 'Shorts']",Twitter for Android
2531,Lisa LaMarr,Atlantis,"Family/friends/pets are my heart. I love life, animals, & obeserving people. My favorite times are spent reading, creating art, at the ocean, & swimming.",False,2022-10-03 16:21:33+00:00,"POWERFUL:  Blog

We are Phoenix Warriors ⚔🛡

#abused #Warriors #Cults #religion #Survivors #Thrivers #MentalHealth #Mindfullness https://t.co/inuxI0zDvX","['abused', 'Warriors', 'Cults', 'religion', 'Survivors', 'Thrivers', 'MentalHealth']",Twitter for Android
2532,John Sapochetti,,Basketball Columnist & Co-Host Of “The PICK & ROLL #NBA PODCAST With JET & SAP”. @FullPressRadio @FullPressNBA @FP_Coverage https://t.co/9ALr1MnbJU,True,2022-10-03 16:11:56+00:00,"Western Conference Power Rankings:
1- #Warriors
2- #Nuggets 
3- #Clippers 
4- #Lakers 
5- #Mavericks
6- #Grizzlies 
7- #Suns 
8- #TimberWolves 
9- #Pelicans 
10- #TrailBlazers 
11- #Rockets 
12- #Kings 
13- #Thunder 
14- #Spurs
15- #Jazz
#NBA #NBAPreseason","['Warriors', 'Nuggets', 'Clippers', 'Lakers', 'Mavericks', 'Grizzlies']",Twitter for iPhone
2533,JohnnyB Network,CALIFORNIA,"CRYPTO, NEWS, AND SPORTS.
DO YOUR DD! JUST OPINIONS!, DONATIONS.  
BTC- 1CYQWEucixsXm8Qziq7FLWpTo1eRUUhQaC",False,2022-10-03 16:04:09+00:00,Get reasy fast. https://t.co/DefTI4TGTd #bitcoin #Crypto #RedSox #Celtics #nuggets #cubs #49ers #warriors #dodgers #yankees #mets #Giants #mariners #twins #tigers #brewers #greenbaypackers #messi #Ronaldo #ManchesterUnited #manchestercity #LeedsUnited #Barcelona #trump,"['bitcoin', 'Crypto', 'RedSox', 'Celtics', 'nuggets', 'cubs', '49ers', 'warriors', 'dodgers']",Twitter for Android
2534,FightersRep,"Los Angeles, CA","The best striking show on Earth 🌎🥊💥
Tickets/Livestream at https://t.co/Tjzhxg7GTZ",False,2022-10-03 15:53:14+00:00,"Tickets to FightersRep 16 NOW ON SALE at the bio link and https://t.co/VzL9nQk4rb 🦁🥊Get yours before they're 💨

#FightersRep16 #Kickboxing #CommerceCasino #LosAngeles #FightNight #Drama #Fights #Events #LionsDen #SoCal #Warriors #Strikers https://t.co/8KUP8V2jwO https://t.co/fOe6etOx8h",,IFTTT
2535,Maillot de Basket 21euro,𝐁𝐨𝐮𝐭𝐢𝐪𝐮𝐞 ➩,"Commande ton maillot de #NBA pour 21€ sur notre site !
Livraison en 8/10 jour avec Fedex !",False,2022-10-03 15:52:57+00:00,"🇺🇸|Nouveau #Warriors 2⃣0⃣2⃣2⃣ #Curry #30
Au prix incroyable de 21€
➡https://t.co/KAQrLZhMf8

#playoff https://t.co/yHVnsvXjiK","['Warriors', 'Curry', 'playoff']",TweetDeck
2536,Ukraine actually,,Live news from Ukraine 24/7. Don't miss anything. #Ukrainenews #Russiawar #ArmUkraineNow,False,2022-10-03 15:47:35+00:00,#russian #warriors on the frames of the world's most #powerful #warships. #ไม่ได้ชอบทะเลแต่พี่ชอบเธอ,"['russian', 'warriors', 'powerful', 'warships', 'ไม่ได้ชอบทะเลแต่พี่ชอบเธอ']",teletwitterapp
2537,Serbian1,,"Sports coding by Gematria
Discord: https://t.co/Ne0U9rHu5S
Patreon: https://t.co/qjQE5Irlxl   * Premium Sport Picks
Patreon now charges every 30 days!",False,2022-10-03 15:47:23+00:00,"Lakers vs Warriors - Event 201 - 10/18/2022 
#gematria #nba #lakers #warriors https://t.co/FA5QtfvrDZ https://t.co/RRWtMZD55k","['gematria', 'nba', 'lakers', 'warriors']",Twitter Web App
2538,NBA News 24,Italia,🏀🇺🇸🇮🇹 NEWS NBA 24/7 — follow us on telegram: https://t.co/KR0pmLRx9t & instagram: https://t.co/lHmfW4gyMh,False,2022-10-03 15:38:24+00:00,"⛳️  Steph Curry is being added as a playable character in PGA Tour 2K23

#nba #NBAPreseason #nbaitalia #warriors https://t.co/UrO50UA98E","['nba', 'NBAPreseason', 'nbaitalia', 'warriors']",Twitter for iPhone
2539,PhatzNewsRoom,North America,"Breaking News, News, Music, Sports, Politics, Living, Interest, Relationship information, Entertainment, Business and more. World News with a unique perspective",False,2022-10-03 15:29:48+00:00,"NBA Roundup: Brown, Tatum, 3-point shooting leads Celtics past Hornets
#PhatzRadioSports
#NBANews
#NBAFreeAgency
#NBATradeRumors
#NBA 
#Bucks
#Warriors
#Celtics
#Nets 
#BillRussell
#JaysonTatum
#GiannisAntetokounmpo
#LeBronJames
#StephCurry
https://t.co/SHQGyvSjSH","['PhatzRadioSports', 'NBANews', 'NBAFreeAgency']",Twitter Web App
2540,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-03 15:24:34+00:00,"NEW VIDEO TO WATCH:

""The Golden State Warriors Are Making a MONSTER in Jonathan Kuminga"" 

Creator:  Swish Central

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #Warriors #GoldenState

https://t.co/tAeZH0SjsS https://t.co/t3BsTWIWjJ",,Blog2Social APP
2541,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 15:14:00+00:00,Jordan Poole Congratulates Tyler Herro On Getting An Extension As He Awaits A New Contract #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/ObMBNKn2gH,['StrengthInNumbers'],SocialBee.io v2
2542,🍂🍁Fall lovin' bomb🍁🍂,"Ohio, USA","🍁Heccin bom🍁She/Her🍁Lesbian🍁Single🍁Leftist🍁Warriors and WoF fan🍁IC3PEAK stan🍁Furry🍁Fursuit maker⚠️TW//I curse a lot!⚠️
PFP: @audisiaschir
Banner: Me",False,2022-10-03 15:12:20+00:00,"I made a sketch of everyone's favorite scaredy cat, RavenPaw!

#warriorcats #Warriors #furryartist #furryart #furry https://t.co/M5C3j843gV","['warriorcats', 'Warriors', 'furryartist', 'furryart', 'furry']",Twitter for Android
2543,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 15:10:00+00:00,Stephen Curry’s Perfect Record Against NBA Rivals: 331 NBA Players Have Never Won A Game Against The Best Shooter In The World #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/5CYWKpHJDc,,SocialBee.io v2
2544,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-03 15:03:39+00:00,Japanese Fans Were Quiet And Silent During The Free Throws In Warriors vs. Wizards Game #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/TQpfoIV96n,['StrengthInNumbers'],SocialBee.io v2
2545,dharma greg,Salish CAS,#dmcalign is #bodyandbrain epi train platform for local guides. More profits. ecg syncs. clients happy. follow me IG @ianandax for male ectopic update big!,False,2022-10-03 14:56:55+00:00,Memory restoration across trauma periods (aka lifetimes) is hardest thing in world right now because of how many CMC lies are embedded in our reality. MK Ultra vets like me waking up after years of Stockholm slumber are committed to making process smooth.  We be joyous #warriors https://t.co/jFmzrLhJCC,,Twitter for iPhone
2546,Elliott Mickelberry,"Lafayette, CO",Height 6’1” | Centaurus High School ‘25 | MB | 4.4 GPA| Multi Sport Athlete | Colorado Elite #8,False,2022-10-03 14:51:50+00:00,Boom!! #sophomore #chs #warriors https://t.co/WYBrYFCfDc,"['sophomore', 'chs', 'warriors']",Twitter for iPhone
2547,MB,"Madisonville, Louisiana ","Makos Baseball Assoc: 11U.
Development Baseball.
NCC Baseball region#23.
Wow Factor Gulf Coast 15 u
Scout .",False,2022-10-03 14:51:48+00:00,"5-0 Champions. 
These boys are understanding how to play for each other . Pitching was outstanding. 
Tough group of kids.
@BootBaseball 
#warriors https://t.co/bEEBsr8k4y",,Twitter for Android
2548,Steven’s Mom 🇨🇦,"Toronto, Ontario","A football Mom with an opinion. A lover of cats, baking, the Leafs, Jays, Steelers, Penn State, Crimson Tide, Argos and Raptors.",False,2022-10-03 14:28:18+00:00,So proud of Steven! He was 1 of only 2 grade 9 starters on Saturday’s game against St. Paul’s. He played well in their 28-6 win!! 🥇 🏆 #warriors #FootballMom https://t.co/ahIXuXf4jW,,Twitter for iPhone
2549,LeafMakesArt,HOT BABE,Finally not lonely,False,2022-10-03 13:47:55+00:00,"I have a web comic and I put some mystery lore in it. Hehe

#Warriors #WarriorsCats #Warriorscat #Warriorcats #Cats #Cat #Comic https://t.co/4DhWKPRDas","['Warriors', 'WarriorsCats', 'Warriorscat', 'Warriorcats', 'Cats']",Twitter Web App
2550,Yan Jiadong,"Boston, MA",,False,2022-10-03 13:34:34+00:00,"Realistic Japanese Samurai Woman and Dragons Dragon Warriors Bronze Sculpture Figure Sculpture Figurine Amazing Gift Idea Home Garden Decor
 #SamuraiWoman #Dragons #home #Amazing #Dragon #Garden #Warriors #decor #Realistic #DekorStyle #EtsySeller

👉https://t.co/bmx9HjHiOk https://t.co/bXOXA9PRwM",,JiadongApp0
2551,Alain Planta,,,False,2022-10-03 13:16:45+00:00,"Some non-court action from Game 2 of NBA GAMES JAPAN 2022 #nbagamesjapan2022 #basketball #nba #sports #warriors #wizards #saitamasuperarena @ Tokyo, Japan https://t.co/lSm3APTs9U","['nbagamesjapan2022', 'basketball', 'nba', 'sports', 'warriors']",Instagram
2552,Raw Chili,,,False,2022-10-03 13:15:02+00:00,"Anybody miss KD on Golden state? This is a hoodie I made back when he ... 
 
https://t.co/UYet4q6Ot4
 
#Basketball #California #GoldenState #GoldenStateWarriors #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferencePacificDivision #Oakland #Warriors https://t.co/E7JfMida5Z",['Basketball'],raw-chili
2553,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-03 13:02:56+00:00,"Kristaps Porzingis Highlights - Warriors vs. Wizards - 3rd Oct 2022

https://t.co/PkpFyzoB9z
#nba #kristaps #porzingis #gsw #was #cookiesandkareem #cookies #kareem #nbahighlights #goldenstate #warriors #washington #wizards","['nba', 'kristaps']",CKBot
2554,Chris Sheridan,New York,"New York-based veteran NBA writer, now also specializing on sports gambling issues in legalized US markets. I work for numerous online and print publications.",True,2022-10-03 12:22:34+00:00,"In other news, #Mets now +700 to win World Series after lost weekend in Atlanta. #Giants 110-1 to win Super Bowl despite yesterday's win. #Celtics still favored to win #NBA title despite Udoka scandal. #Warriors +700 to repeat as #NBA champs as legalized gambling nears referendum","['Mets', 'Giants']",Twitter Web App
2555,The Alien Days | 👽 NFT,,"👽 ""The Alien Days"" NFT Collection, 40 SOLD, 1/1 unique hand-drawn, No Gas Fee, Polygon Blockchain #NFT #nftcollector #NFTArtist https://t.co/X1Fo5Bx2Uv",False,2022-10-03 12:12:32+00:00,"👽 ""The Alien Days"" #NFT Collection on @opensea

💎 0,006 $ETH
⛽️ No Gas Fee
🧬 Polygon Blockchain

🔗 https://t.co/uLycTYCt2H

#NFTs #nftcollector #nftart #NFTCollection #digitalart #drawing #opensea #Deadpool #NFTdrop   #NFTCommunity #alien #art #Bitcoin #Warriors  #Ethereum https://t.co/jZZ2395nhj",['NFT'],Twitter for iPhone
2556,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-03 12:04:21+00:00,"NEW VIDEO TO WATCH:

""James Wiseman Is Bad News - If You&amp;#39;re Not The Warriors |The Most Dangerous NBA Team Got Even Better"" 

Creator:  Swish Culture

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #Warriors #GoldenState

https://t.co/QFtsPVRxqh https://t.co/fzv7opn4xD",,Blog2Social APP
2557,Evesham Bat Care 🦇🖤🦇🍁🦇🧁🦇,"Evesham, England","Evesham Bat Care is a group of volunteers that rescue, rehabilitate and release bats. All the carers are registered with @_BCT_ (Bat Conservation Trust).",False,2022-10-03 11:55:21+00:00,"An apology isn't an apology if its followed by a but. Wise words indeed. 
🤠🤠🤡🤡🍆🍆 
Liars and total🔔🔚

#COYW #Together #Warriors #GetTheCowboysOut",['COYW'],Twitter for Android
