,user_name,user_location,user_description,user_verified,date,text,hashtags,source
147,Burning River Sportscast,"Cleveland, Ohio","The TiM boys are here to talk Cleveland sports with the Burning River Sportscast. Tune in weekly to hear their take on all current Browns, Cavs, and Guards news",False,2022-10-08 19:00:00+00:00,"If you aren't listening to the #burningriversportscast #podcast or watching the #videopodcast on #Youtube then here's a taste of what you're missing!
.
#clevelandbrowns #cleveland #browns #football #Cavaliers #cavs #clevelandguardians #clevelandcavaliers #clevelandsports #guards https://t.co/f7PdDw4YKN","['burningriversportscast', 'podcast', 'videopodcast', 'Youtube']",Twitter Web App
148,🔥,"Cleveland, OH","💈Barber, 31, CLE216 IG: Carreras_Cutz",False,2022-10-08 18:32:47+00:00,Want to thank @spidadmitchell for signing my jersey today at the wine and gold scrimmage! Much love &amp; welcome to Cleveland! @cavs #Cleveland #cavaliers #letemknow #45 https://t.co/FlwDae6BXI,,Twitter for iPhone
149,Street Heat 216,cleve,,False,2022-10-08 17:34:19+00:00,The #Cleveland #Cavaliers' unconventional roster makeup is paying dividend... https://t.co/tysiftRlUm via @YouTube #cavs,"['Cleveland', 'Cavaliers', 'cavs']",Twitter for iPhone
150,Card Hobby,,Card Hobby APP Official,False,2022-10-08 16:29:05+00:00,"2019-20 panini national treasure Kevin Porter Jr 5/5 BGS9/10 

Item number: 221004043739031

#nba #rookie #cleveland #cavaliers  #Kevin #porter #kevinporterjr #panini #paniniamerica #nationaltreasure #tradingcards https://t.co/gAO0Xx6i0r","['nba', 'rookie']",Twitter for iPhone
151,Leaving For LA,Montreal,"Graphic Designer. Sports fanatic. Visit my shop: Posters, Prints, Frames, Phone cases, Puzzles, Pillows, Towels and more!",False,2022-10-08 05:34:00+00:00,"Shop #LetEmKnow  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/e2Hz3BWqVe &lt;&lt; #NBA #NBA75 #NBATwitter #NBAPreseason #Cleveland #Cavs #Cavaliers #ClevelandCavaliers #LeBron #LebronJames #KingJames","['LetEmKnow', 'NBA']",Twitter Web App
152,UniqueTreasure,Cleveland Ohio ,"Discover Unique Treasure Antiques, Collectibles, Signed Memorabilia ... Join me on a unique Journey as the American Picker !",False,2022-10-07 14:13:06+00:00,"NBA Rookie Basketball Card Evan Mobley Cavaliers 2021 Panini No. 234 - Click Here https://t.co/hHRrqQT2rs

#basketball #NBA @cavs #Cleveland #Ohio  #Panini https://t.co/9iB3d1qTSX",,Twitter Web App
153,Raw Chili,,,False,2022-10-07 13:07:03+00:00,"Halloween Jersey Edit 
 
https://t.co/c7j0yEM1o2
 
#Basketball #Cavaliers #Cleveland #ClevelandCavaliers #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Ohio https://t.co/y56TmL315v","['Basketball', 'Cavaliers', 'Cleveland', 'ClevelandCavaliers']",raw-chili
154,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-07 04:50:04+00:00,2022 Wine &amp; Gold Scrimmage #Cleveland #Cavaliers #NBA Video: https://t.co/oNl9qI9viQ,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
155,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-06 22:50:02+00:00,Brandon Ingram's thoughts on Donovan Mitchell's trade to the Cavaliers #Cleveland #Cavaliers #NBA Video: https://t.co/r6a2ZJnKye,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
156,TheTapInMedia,"Akron, Ohio",Studio,False,2022-10-06 22:00:02+00:00,"Video version of Episode #5 of the @BurningRiverPod is on #YouTube! Don't forget to #subscribe and #share!
#cleveland #Cavaliers #clevelandsports #TapinMedia #burningriversportscast #Browns #LAChargers #atlantafalcons #videopodcast #listennow #watchnow

https://t.co/Qx7MhNRSUN","['YouTube', 'subscribe', 'share']",Twitter Web App
157,Burning River Sportscast,"Cleveland, Ohio","The TiM boys are here to talk Cleveland sports with the Burning River Sportscast. Tune in weekly to hear their take on all current Browns, Cavs, and Guards news",False,2022-10-06 22:00:02+00:00,"Video version of Episode #5 of the #burningriversportscast is on #YouTube! Don't forget to #subscribe and #share!
#cleveland #Cavaliers #clevelandsports #TapinMedia #ForTheLand #podcast #LAChargers #atlantafalcons #videopodcast #listennow #watchnow

https://t.co/WiHE2RTS57","['burningriversportscast', 'YouTube', 'subscribe', 'share']",Twitter Web App
158,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-06 20:50:02+00:00,Brian Windhorst on Donovan Mitchell's impact on the Cavaliers this season | NBA Today #Cleveland #Cavaliers #NBA Video: https://t.co/uroXIeTXFp,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
159,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-06 13:54:10+00:00,"Dean Wade NBA highlights CAVALIERS vs 76ERS 05-10-2022 PRESEASON https://t.co/N6fxC2cmLu

Follow us for more  highlights!!

#DeanWade #Dean #Wade #nbaPRESEASON #nbahighlights #basketball #cleveland #cavaliers #cavaliers https://t.co/2fe6K1Qpyo",,Twitter Web App
160,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-06 13:45:36+00:00,"Mamadi Diakite NBA highlights CAVALIERS vs 76ERS 05-10-2022 PRESEASON https://t.co/GmyaTRfXdg

Follow us for more  highlights!!

#MamadiDiakite #Mamadi #Diakite #nbaPRESEASON #nbahighlights #basketball #cleveland #cavaliers #cavaliers https://t.co/IFYSi6eqlx",,Twitter Web App
161,Burning River Sportscast,"Cleveland, Ohio","The TiM boys are here to talk Cleveland sports with the Burning River Sportscast. Tune in weekly to hear their take on all current Browns, Cavs, and Guards news",False,2022-10-06 11:30:00+00:00,"Episode #5 of the #BurningRiverSportscast is available wherever you get your #podcasts!

#clevelandbrowns #cleveland #Cavaliers #cavs #clevelandguardians #clevelandcavaliers #clevelandsports #TapinMedia #guards #Guardians #podcast #Browns #nfl #mlb #nba #fortheland #theland https://t.co/xPOaCSDjcA","['BurningRiverSportscast', 'podcasts', 'clevelandbrowns']",Twitter Web App
162,Raw Chili,,,False,2022-10-06 11:09:02+00:00,"How many times is this gonna happen 
 
https://t.co/ww35UZ1s2z
 
#Basketball #Cavaliers #Cleveland #ClevelandCavaliers #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Ohio https://t.co/DO0vXIqEOL","['Basketball', 'Cavaliers', 'Cleveland']",raw-chili
163,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-06 04:50:01+00:00,Cleveland Cavaliers vs Philadelphia 76ers Full Game Highlights | Oct 5 | 2022 NBA Preseason #Cleveland #Cavaliers #NBA Video: https://t.co/OvsM4vTvE0,"['Cleveland', 'Cavaliers']",RetroSeasons Cleveland
164,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-06 04:17:04+00:00,"Kevin Love NBA highlights CAVALIERS vs 76ERS 05-10-2022 PRESEASON https://t.co/Ud6qLT0GRn

Follow us for more  highlights!!

#KevinLove #Kevin #Love #nbaPRESEASON #nbahighlights #basketball #cleveland #cavaliers #cavaliers https://t.co/qv4tSHLgYT",,Twitter Web App
165,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-06 04:10:01+00:00,'Excited' Mitchell scores 16 in his Cavaliers debut #Cleveland #Cavaliers #NBA https://t.co/YauGEPQxQ8,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
166,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-06 04:06:26+00:00,"Raul Neto NBA highlights CAVALIERS vs 76ERS 05-10-2022 PRESEASON https://t.co/NhhKKNSOrK

Follow us for more  highlights!!

#RaulNeto #Raul #Neto #nbaPRESEASON #nbahighlights #basketball #cleveland #cavaliers #cavaliers https://t.co/fy66fjDilO",,Twitter Web App
167,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-06 03:55:07+00:00,"Donovan Mitchell NBA highlights CAVALIERS vs 76ERS 05-10-2022 PRESEASON https://t.co/CRtMoo98vp

Follow us for more  highlights!!

#DonovanMitchell #Donovan #Mitchell #nbaPRESEASON #nbahighlights #basketball #cleveland #cavaliers #cavaliers https://t.co/1lnMMa1sES",,Twitter Web App
168,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 03:28:37+00:00,"Share the #Best #basket-ball content
Download the Best #app : https://t.co/29sgyGIwF8
#letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports

https://t.co/fZmELgyxU5 https://t.co/BBYS8nTtQM","['Best', 'basket', 'app', 'letemknow', 'basketball']",THEDOTBEST
169,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 03:28:30+00:00,"#Best of the day on https://t.co/MqmlMsmdvk
Cleveland Cavaliers - One half played
https://t.co/0FuwMulBPz
#basket-ball #letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports","['Best', 'basket']",BestTLDApp
170,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 03:28:28+00:00,"Download the Best #app to share your #Best #basket-ball content : https://t.co/3LwU9b70mg
#letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports

https://t.co/x1pIaNeiwO https://t.co/17GqBLxTDm","['app', 'Best', 'basket', 'letemknow', 'basketball']",BestTLDApp
171,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 03:28:22+00:00,"What's #Best on https://t.co/DVTf2jd2ZR ?
Cleveland Cavaliers - One half played
https://t.co/CsRvHblArL
#basket-ball #letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports","['Best', 'basket']",THEDOTBEST
172,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 03:28:20+00:00,"Download the Best #app to share your #Best #basket-ball content : https://t.co/3LwU9b70mg
#letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports

https://t.co/9eFMrYcbLc https://t.co/ZwbpwZ0xwC","['app', 'Best', 'basket', 'letemknow', 'basketball']",BestTLDApp
173,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 03:28:14+00:00,"Share the #Best #basket-ball content
Download the Best #app : https://t.co/29sgyGIwF8
#letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports

https://t.co/jwlwqdmvwo https://t.co/6YiAr5jGvT","['Best', 'basket', 'app', 'letemknow', 'basketball']",THEDOTBEST
174,CYRIL FREMONT,"Paris, France","✈️ #ceo .Best #Domains → https://t.co/BoJlg0gjSG
❤️ #creator Best #App → https://t.co/CGuTzGaZTY
📰 #curator Best #Revue → https://t.co/qOPWX45Vur
🌐 what's my #Best → https://t.co/dQ7I6WPjeF",False,2022-10-06 03:28:08+00:00,"What's #Best on https://t.co/VfZu3jgOen ?
Cleveland Cavaliers - One half played
https://t.co/NJbcF1IMbh
#basket-ball #letemknow #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #half #played #sports","['Best', 'basket']",BestTLD
175,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-06 02:50:02+00:00,"Perk's bold Pelicans prediction, Wembanyama's debut &amp; reacting to Ben Simmons' return | Swagu &amp; Perk #Cleveland #Cavaliers #NBA Video: https://t.co/MSYCQv3d78",['Cleveland'],RetroSeasons Cleveland
176,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-06 00:26:14+00:00,"Ranking the 10 best prospects in the Central Division

https://t.co/V7D2iYWK31

#nba #bethefight #cleveland #cavaliers #heretheycome #mffl #thunderup #wethenorth #bleedgreen #lakeshow #allfly #wearethevalley #pacers #NBAJapanGames #NBA2K #NBA2K23 #NBAMediaDay #NBATwitter","['nba', 'bethefight', 'cleveland']",Twitter Web App
177,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-06 00:19:41+00:00,"James Harden Making People Look Silly Again 😮
https://t.co/cDmxJCZE7m
#nba #nbahighlights #cookiesandkareem #james #harden #anklebreaker #crossover #cle #cleveland #cavaliers #phi #philadelphia #76ers","['nba', 'nbahighlights', 'cookiesandkareem', 'james']",CKBot
178,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-06 00:18:25+00:00,"Welcome To Cleveland Donovan
https://t.co/4ygo1jOxZQ
#nba #nbahighlights #cookiesandkareem #donovan #mitchell #cle #cleveland #cavaliers #phi #philadelphia #76ers","['nba', 'nbahighlights', 'cookiesandkareem', 'donovan', 'mitchell', 'cle']",CKBot
179,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-06 00:17:02+00:00,"These 3 Cavs need to reach out and seize a rotation spot in preseason

https://t.co/6lVmKAErz3

#nba #bethefight #cleveland #cavaliers #cavs #bleedgreen #wethenorth #thunderup #mffl #heretheycome #allfly #wearethevalley #NBAJapanGames #NBA2K #NBA2K23 #NBAMediaDay #NBATwitter","['nba', 'bethefight']",Twitter Web App
180,HabsHYPE,"Montreal, Qc","Artist @ fine Art America. Frames, Prints,📲Cases, Puzzles, Towels, Pillows and more!",False,2022-10-05 02:00:00+00:00,"Shop #LetEmKnow  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/MeoV0dxmCL &lt;&lt; #NBA #NBA75 #NBATwitter #NBAPreseason #Cleveland #Cavs #Cavaliers #ClevelandCavaliers","['LetEmKnow', 'NBA']",Twitter Web App
181,Raw Chili,,,False,2022-10-04 15:03:05+00:00,"Just made a steal on eBay 🔥 
 
https://t.co/oc69t7A8qs
 
#Basketball #Cavaliers #Cleveland #ClevelandCavaliers #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Ohio https://t.co/5G1DuMT3PK","['Basketball', 'Cavaliers', 'Cleveland', 'ClevelandCavaliers']",raw-chili
182,Financial Sports®,,The multilingual information platform dedicated to the sports industry #SportsBiz #SportBusiness More on Instagram account 📲👇🏻,False,2022-10-04 10:07:38+00:00,"#Cleveland Cavaliers to cover Bally Sports+ subscriptions for season ticket holders
#sportsindustry #sportbiz
https://t.co/iA9sUKricf","['Cleveland', 'sportsindustry', 'sportbiz']",IFTTT
183,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-04 04:50:05+00:00,Cavs Practice: Raul Neto #Cleveland #Cavaliers #NBA Video: https://t.co/u32wOcvgsu,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
184,Cleveland Sports,Cleveland Ohio,"Browns, Cavaliers, Guardians (Indians) sports news and history.",False,2022-10-04 04:10:02+00:00,Cavs' Mobley to miss 1-2 weeks with ankle sprain #Cleveland #Cavaliers #NBA https://t.co/a3vcApn68E,"['Cleveland', 'Cavaliers', 'NBA']",RetroSeasons Cleveland
185,Raw Chili,,,False,2022-10-04 02:47:02+00:00,"[Charania] #Cavaliers say Evan Mobley will miss one-to-two weeks with a right ankle sprain. 
 
https://t.co/4OjyPLvbd6
 
#Basketball #Cleveland #ClevelandCavaliers #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Ohio https://t.co/ZjABFaUAlX",['Cavaliers'],raw-chili
186,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-04 01:42:30+00:00,"Cavs' Evan Mobley pulling more from 3 could do wonders for him, team

https://t.co/FvX6KR2stx

#nba #bethefight #cleveland #cavaliers #cavs #bullsnation #heattwitter #dubnation #lakeshow #NBA2K #NBA2K23 #NBAJapanGames #NBATwitter #NBAPreseason #nets #brooklyntogether #sixers","['nba', 'bethefight']",Twitter Web App
187,Will Tender,,"Browns, Cavs, Mariners, Zags, Storm, Kraken",False,2022-10-03 23:22:23+00:00,"NBA season is coming up! More of me rambling about the Cavs... #Cleveland #Cavaliers 
https://t.co/dUGV8tu6xo","['Cleveland', 'Cavaliers']",GoDaddy Social App
188,Factory of Sadness,"Cleveland, OH",Proud member of @fansided that covers Ohio State and Cleveland sports.,True,2022-10-11 15:30:00+00:00,"Jarrett Allen teasing Kevin Love is a sign the Cleveland Cavaliers chemistry is second to none
(by @ChadNerdCorp) 
#ClevelandCavaliers #KevinLove #JarrettAllen 
https://t.co/0DGVgVYiJQ",,TweetDeck
189,Love NBA,,NAB Fanbase,False,2022-10-11 14:55:02+00:00,"Philadelphia 76ers vs. ...
 
https://t.co/6uzAp4FfSX
 
#CentralDivision #ChrisBroussard #ClevelandCavaliers #EasternConference #FirstThingsFirst #FoxSports1 #Fs1 #NICKWRIGHT #Shannon #ShannonSharpe #Skip #SkipAndShannon #SkipAndShannonUndisputed #SkipBayless #UNDISPUTED https://t.co/qi0vEMDRwo","['CentralDivision', 'ChrisBroussard', 'ClevelandCavaliers']",love.nba
190,Love NBA,,NAB Fanbase,False,2022-10-11 14:02:02+00:00,"Philadelphia 76ers vs. ...
 
https://t.co/xQhYEKaNve
 
#CentralDivision #ChrisBroussard #ClevelandCavaliers #EasternConference #FirstThingsFirst #FoxSports1 #Fs1 #NICKWRIGHT #Shannon #ShannonSharpe #Skip #SkipAndShannon #SkipAndShannonUndisputed #SkipBayless #UNDISPUTED https://t.co/ljJcFcPmcK","['CentralDivision', 'ChrisBroussard', 'ClevelandCavaliers']",love.nba
191,Factory of Sadness,"Cleveland, OH",Proud member of @fansided that covers Ohio State and Cleveland sports.,True,2022-10-11 13:30:00+00:00,"What is Dean Wade’s ceiling for the Cleveland Cavaliers as a long-term player?
(by @ChadNerdCorp) 
#DeanWade #ClevelandCavaliers #Cavs 
https://t.co/76JNtvJh1m",['DeanWade'],TweetDeck
192,Love NBA,,NAB Fanbase,False,2022-10-11 12:55:03+00:00,"Philadelphia 76ers vs Cleveland Cavaliers ...
 
https://t.co/7ByZVQZlSX
 
#CentralDivision #ClevelandCavaliers #EasternConference #JonathanKuminga #KlayThompson #LebronJames #NbaGameToday #NbaHighlight #NbaHighlightGame #STEPHENCURRY #TopNba #Warriors #WarriorsGameHighlight https://t.co/kkR207ulNp","['CentralDivision', 'ClevelandCavaliers']",love.nba
193,Factory of Sadness,"Cleveland, OH",Proud member of @fansided that covers Ohio State and Cleveland sports.,True,2022-10-11 12:30:26+00:00,"Cavs fall against the Sixers anew, remain winless in the preseason
(by @JustinTBao) 
#ClevelandCavaliers #Cavs #76ers
https://t.co/ZHIu0RzzXI","['ClevelandCavaliers', 'Cavs']",TweetDeck
194,Love NBA,,NAB Fanbase,False,2022-10-11 11:40:03+00:00,"Philadelphia 76ers vs. Cleveland Cavaliers Full ...
 
https://t.co/NrQGBagraW
 
#AndrewWiggins #AnthonyDavis #BenSimmons #BrooklynNets #CarmeloAnthony #CentralDivision #ChrisPaul #ClevelandCavaliers #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference https://t.co/oYqRRkfHd2","['AndrewWiggins', 'AnthonyDavis']",love.nba
195,Raw Chili,,,False,2022-10-11 11:00:05+00:00,"A classic JB game tonight 
 
https://t.co/lG9A17xNy8
 
#Basketball #Cavaliers #Cleveland #ClevelandCavaliers #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Ohio https://t.co/DJC5gVwzV7","['Basketball', 'Cavaliers', 'Cleveland', 'ClevelandCavaliers']",raw-chili
196,Love NBA,,NAB Fanbase,False,2022-10-11 10:07:03+00:00,"Philadelphia 76ers vs Cleveland Cavaliers ...
 
https://t.co/R5BdNNqg3c
 
#CentralDivision #ClevelandCavaliers #EasternConference #JonathanKuminga #KlayThompson #LebronJames #NbaGameToday #NbaHighlight #NbaHighlightGame #STEPHENCURRY #TopNba #Warriors #WarriorsGameHighlight https://t.co/QdvnUCuqJZ","['CentralDivision', 'ClevelandCavaliers']",love.nba
197,Love NBA,,NAB Fanbase,False,2022-10-11 08:48:02+00:00,"Philadelphia 76ers vs Cleveland Cavaliers Full Game Highlights | NBA season 2022-23 Preseason Week 3
 
https://t.co/jQj4gA4TWN
 
#CentralDivision #ClevelandCavaliers #EasternConference https://t.co/KwRx5lXD7s",,love.nba
198,Love NBA,,NAB Fanbase,False,2022-10-11 07:28:03+00:00,"76ERS at CAVALIERS | #NBA PRESEASON FULL GAME HIGHLIGHTS | October 10, 2022
 
https://t.co/gC2kFiDNjy
 
#Basketball #CentralDivision #ClevelandCavaliers #EasternConference #GLeague #Game0012200044 https://t.co/dDzhpWNlxk","['NBA', 'Basketball']",love.nba
199,Love NBA,,NAB Fanbase,False,2022-10-11 06:35:03+00:00,"Is it worth it ?
 
https://t.co/Kyo1WH5t2a
 
#CentralDivision #ClevelandCavaliers #EasternConference https://t.co/mWAkuFhKOy","['CentralDivision', 'ClevelandCavaliers', 'EasternConference']",love.nba
200,Love NBA,,NAB Fanbase,False,2022-10-11 05:32:02+00:00,"Philadelphia 76ers vs Cleveland ...
 
https://t.co/FSeibVtGnv
 
#2022NbaPreseason #202223NBASeason #76ersVsCavaliers #76ersVsCavaliers2022 #Basketball #CentralDivision #ClevelandCavaliers #EasternConference #LongFullGameHighlights #NbaFullGameHighlights #NbaHighlights https://t.co/a68PTW4YRB","['2022NbaPreseason', '202223NBASeason']",love.nba
201,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-11 04:25:29+00:00,Suns looking to acquire rotational pieces for Jae Crowder instead of future assets – report #AtlantaHawks #ClevelandCavaliers #JaeCrowder #MiamiHeat #MilwaukeeBucks https://t.co/JbBhG8VHhY,['AtlantaHawks'],TalkBasket
202,Love NBA,,NAB Fanbase,False,2022-10-11 04:06:02+00:00,"A classic JB game tonight
 
https://t.co/j72GbmXTaC
 
#CentralDivision #ClevelandCavaliers #EasternConference https://t.co/qWVE5RDPQ5","['CentralDivision', 'ClevelandCavaliers', 'EasternConference']",love.nba
203,Love NBA,,NAB Fanbase,False,2022-10-11 02:54:02+00:00,"Philadelphia 76ers vs Cleveland Cavaliers Full Highlights 1st QTR | NBA season 2022-23 Preseason Wk3
 
https://t.co/QB0imr4EQp
 
#CentralDivision #ClevelandCavaliers #EasternConference https://t.co/6tRCeGmovU",,love.nba
204,Puerto Rican Spice,"Puerto Rico, USA","Alpha Prime - Business Mergers Expert. 2:51pm 2/28/2019. ❤ The Phillies, 🦅 and 76. Puerto Rocky 🇵🇷. Xbox player who was forced to play on PS5.",False,2022-10-10 23:36:23+00:00,seeing @SerenaWinters with the #ClevelandCavaliers is weird.  We miss her in Philly. 🙊,['ClevelandCavaliers'],Twitter for iPhone
205,Love NBA,,NAB Fanbase,False,2022-10-10 20:38:02+00:00,"Drop or cop ?
 
https://t.co/1bEK1Y8qTk
 
#CentralDivision #ClevelandCavaliers #EasternConference https://t.co/EuDAe54Osb","['CentralDivision', 'ClevelandCavaliers', 'EasternConference']",love.nba
206,Bedrock Cleveland,44113,Bedrock is a full-service commercial real estate company specializing in the strategic development of Midwestern urban cores.,False,2022-10-10 16:03:40+00:00,"The @cavs will host the Philadelphia 76ers tonight for the first home pre-season game 🏀 We're ready to see the Gateway tunnel into @RMFieldHouse full of the new 2022-2023 jerseys.

Photo Credit: https://t.co/JiAATYgjVq

#clevelandcavaliers #clevelandcavs https://t.co/dlafqiQwnU",,Hootsuite Inc.
207,Cunning Foxes Sports,Metaverse,"Brought to you by @cunningfoxes

We are the #TheFoxPack and we own #TheFoxBank

We bring you upto date on all things in the sport world!",False,2022-10-10 12:33:07+00:00,“You Gotta Live With Those..”: Michael Jordan Had a Crucial Lesson for LeBron James Long Before He Won His First NBA Ring https://t.co/pr1QhebYfG #Basketball #ClevelandCavaliers,,dlvr.it
208,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-10 03:36:42+00:00,"Share the #Best #basket-ball content
Download the Best #app : https://t.co/29sgyGqVgy
#basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #weeks #sports

https://t.co/NWquVikH58 https://t.co/jB2on2fE0x","['Best', 'basket', 'app', 'basketball', 'bestbasketball']",THEDOTBEST
209,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-10 03:36:36+00:00,"#Best of the day on https://t.co/MqmlMsmLkS
Cleveland Cavaliers - Two weeks to go 
https://t.co/DDVpq6tFOM
#basket-ball #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #weeks #sports","['Best', 'basket']",BestTLDApp
210,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-10 03:36:34+00:00,"Download the Best #app to share your #Best #basket-ball content : https://t.co/3LwU9aPoXG
#basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #weeks #sports

https://t.co/rpO0iw9YZZ https://t.co/zfv0MeqDS5","['app', 'Best', 'basket', 'basketball']",BestTLDApp
211,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-10 03:36:28+00:00,"What's #Best on https://t.co/DVTf2juDRp ?
Cleveland Cavaliers - Two weeks to go 
https://t.co/3BDuEMfUbr
#basket-ball #basketball #bestbasketball #clevelandcavaliers #cleveland #cavaliers #weeks #sports","['Best', 'basket']",THEDOTBEST
