,user_name,user_location,user_description,user_verified,date,text,hashtags,source
293,JoeyCough.eth,Fli-City Michigan ,NFT ALBUM COMING SOON!! Download my latest Mixtape for Free here: https://t.co/ZfMZ62rBXR,False,2022-10-05 15:41:59+00:00,"My son was stunting on hat day at school 🔥 #MiniJordan #stuntinlikemydaddy #teamcough #baller #chicagobulls #michaeljordan #bryceian @ Flint, Michigan https://t.co/RhTKmKfqL9","['MiniJordan', 'stuntinlikemydaddy', 'teamcough', 'baller', 'chicagobulls']",Instagram
294,Love NBA,,NAB Fanbase,False,2022-10-05 15:11:02+00:00,"Chicago Bulls vs New Orleans Pelicans Full Highlights 2nd QTR |NBA Season 2022-23 Preseason Week 2
 
https://t.co/G9xZU4hMS4
 
#CentralDivision #ChicagoBulls #EasternConference https://t.co/U90TOmwPpL",,love.nba
295,Mis Zapas,Spain,Basketball sneakers and more. Zapas de baloncesto y más.,False,2022-10-05 14:54:34+00:00,"Only 2 copies left!

Order Michael Jordan's sneaker history book.

Check it here: https://t.co/Cbi3X5ML2b

#michaeljordan #airjordanxi #airjordan11 #bulls #1995 #90sbasketball #nba90s #miszapas #chicagobulls #90sbasketball #jumpman https://t.co/ArsUzfMgkv",,Twitter Web App
296,AMB,"München, Germany","Tweets about football, basketball and other fun",False,2022-10-05 14:43:55+00:00,"chicagobulls: ""We got a baby cookie monster!"" 🍪 https://t.co/9yObmNMVT2 #chicagobulls",['chicagobulls'],IFTTT
297,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-05 14:20:46+00:00,Bulls pick up player option for Patrick Williams #ChicagoBulls #PatrickWilliams https://t.co/G6pbyh0QOm,"['ChicagoBulls', 'PatrickWilliams']",TalkBasket
298,Mark,,Dad. Bulls season ticket holder. Hawkeye. Entrepreneur.,False,2022-10-05 14:18:01+00:00,@DalenTerry made a big time impression at his first game as a Chicago Bull!  #BullsNation #chicagobulls https://t.co/V54fQ5Y8Kg,"['BullsNation', 'chicagobulls']",Twitter for iPhone
299,AMB,"München, Germany","Tweets about football, basketball and other fun",False,2022-10-05 13:43:18+00:00,"chicagobulls: DeMar DeRozan led the way with 21 points in 23 minutes in our preseason opener.

📰: @SamSmithHoops game recap: #chicagobulls",['chicagobulls'],IFTTT
300,Raw Chili,,,False,2022-10-05 13:41:02+00:00,"##NBAVideos: Zion's First Bucket Back 👀 
 
https://t.co/A8L8k4cYhU
 
#Basketball #BasketballVideos #ChicagoBulls #GLeague #Game0012200016 #NationalBasketballAssociation #NBA #NBAVlog #Team1610612741 #Video #Videos #Vlog https://t.co/Za45ewsFJF","['NBAVideos', 'Basketball', 'BasketballVideos', 'ChicagoBulls']",raw-chili
301,Love NBA,,NAB Fanbase,False,2022-10-05 13:03:02+00:00,"need help identifying what game this from
 
https://t.co/m865Vo7x4Q
 
#CentralDivision #ChicagoBulls #EasternConference https://t.co/hrpzJH8VpW","['CentralDivision', 'ChicagoBulls']",love.nba
302,AMB,"München, Germany","Tweets about football, basketball and other fun",False,2022-10-05 12:43:20+00:00,"chicagobulls: Vooch looked strong in our preseason opener.

15 pts | 10 reb | 6-9 FG | 3 stl | 4 blk https://t.co/FtT5SvAIgw #chicagobulls",['chicagobulls'],IFTTT
303,The Bloody Horns Podcast,,,False,2022-10-05 12:19:26+00:00,"Episode 1 out now!
Recapping last nights game, what to expect from this team going forward, and some major DALEN TERRY talk here!

#ChicagoBulls #BullsNation #SeeRed 

https://t.co/LipIBbIKkB",,Twitter for iPad
304,SPORTS FAN,Follow me,Chicago Bulls + Buffalo Bills Fan,False,2022-10-05 12:16:59+00:00,"@2Xtremebounce played beautifully last night. he gained my respect, showed a lot of potential.

so did @DalenTerry ❗️rookie showing so much potential

bulls just need better defense imo

#BullsNation #ChicagoBulls #NBA",,Twitter for iPhone
305,Love NBA,,NAB Fanbase,False,2022-10-05 11:57:03+00:00,"Chicago Bulls vs New Orleans Pelicans ...
 
https://t.co/8psbaDsD70
 
#AnthonyDavis #BenSimmons #CarmeloAnthony #CentralDivision #ChicagoBulls #ChrisPaul #DamianLillard #DevinBooker #EasternConference #Giannis #JimmyButler #JoelEmbiid #KAWHILEONARD #KevinDurant #KlayThompson https://t.co/2FUBn17Q1J","['AnthonyDavis', 'BenSimmons', 'CarmeloAnthony']",love.nba
306,Love NBA,,NAB Fanbase,False,2022-10-05 09:50:02+00:00,"DeRosen Jersey came just in time for the first preseason game!
 
https://t.co/HNhAhfhxQo
 
#CentralDivision #ChicagoBulls #EasternConference https://t.co/baYKxuYIFp",['CentralDivision'],love.nba
307,Raw Chili,,,False,2022-10-05 09:15:04+00:00,"Game Thread: New Orleans Pelicans (0-0) at #Chicago #Bulls (0-0) Oct 04 2022 8:30 PM 
 
https://t.co/IyFSYPoqDk
 
#Basketball #ChicagoBulls #Illinois #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision https://t.co/INAHKO1OQO","['Chicago', 'Bulls']",raw-chili
308,Love NBA,,NAB Fanbase,False,2022-10-05 08:41:03+00:00,"Keys for Chicago #Bulls vs  Zion ...
 
https://t.co/MVcVap0cqe
 
#AdamSilver #AlexCaruso #AndreDrummond #ArturasKarnisovas #AyoDosunmu #BillyDonovan #CentralDivision #ChicagoBulls #ChicagoBullsNews #ChicagoBullsPodcast #ChicagoBullsRumors #ChicagoBullsShow #ChicagoBullsTalk https://t.co/fQjIZNNPsB","['Bulls', 'AdamSilver', 'AlexCaruso', 'AndreDrummond']",love.nba
309,John Paul,9 Royal Exchange Avenue London,Red Eight Gallery Art Advisor  Blue Chip & Emerging Artists,False,2022-10-05 08:38:30+00:00,"KB &amp; MJ - @boogiemoliart
Available for viewing from @redeightgallery

Direct message for more information

Size: 150 x 100cm
Medium: Mixed Media
Year: 2022 
Edition: 1 of 1

#boogiemoli #Michaeljordan  #Kobebryant #mvp #mj #kb  #NBA #LosAngelesLakers  #ChicagoBulls #Kobe #jordan https://t.co/8tGSmyFNC9",,Twitter for iPhone
310,Big Tross🥵⚡,Better place,"Cool and Tuff😤,Man united🔴,Christian,Network marketer,FUTARIAN,Djokovic,love sports and good music❤️,Fifa mobile player, Ibadan boy🙅",False,2022-10-05 07:42:29+00:00,"Chicago bulls we going hard this season 💪❤️
#NBATwitter #NBAPreseason #ChicagoBulls #BullsNation","['NBATwitter', 'NBAPreseason', 'ChicagoBulls', 'BullsNation']",Twitter for Android
311,Internet Commentator Database ICDb,UK,Internet Commentator Database,False,2022-10-05 07:17:26+00:00,Chicago Bulls vs New Orleans Pelicans was on TNT (usa). Co-commentator is Greg Anthony. Reporter is Stephanie Ready.  For more details see https://t.co/byo7yQvmno #ChicagoBulls #NewOrleansPelicans #TNTusa,,ICDB2022
312,The NBA celebrity,"California, USA","#thenbacelebrity

Subscribe to our channel for more: 
https://t.co/zVoihXfI6s

We just ain't hoopers  but we love the game",False,2022-10-05 06:38:05+00:00,"Alex Caruso became Michael Jordan for a minute with a crazy spin. 
Full video link: https://t.co/jqtXdfjrbo

#NBA #NBA2K23 #BullsNation #chicagobulls #carushow #baldmamba #basketball #깊은향기로_남을_정한이의_스물여덟 https://t.co/WF8KKUQTIw",['NBA'],Twitter for Android
313,Bill W,Chicago,"Progressive Christian. Spirit filled believer in Christ. Chicago White Sox, Bears and Bulls fan. Part of the Grace revolution. Religion free.",False,2022-10-05 06:31:40+00:00,@chicagobulls #FreeMarko Why does Donovan hate to play our guy @msimonovic99 @MarkSchanowski #Bullsnatiom #ChicagoBulls #Markohours,"['FreeMarko', 'Bullsnatiom', 'ChicagoBulls', 'Markohours']",Twitter Web App
314,Love NBA,,NAB Fanbase,False,2022-10-05 06:31:02+00:00,"Game Thread: New Orleans Pelicans (0-0) at Chicago Bulls (0-0) Oct 04 2022 8:30 PM
 
https://t.co/pqNwRIFDyw
 
#CentralDivision #ChicagoBulls #EasternConference https://t.co/AilxqxiyC0",,love.nba
315,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 06:07:26+00:00,It’s good to be back home 🫶🏽 Tough loss 🤧 It’s only preseason tho 💯 Use my code “SHORTYA” to get $20 OFF your first purchase on SeatGeek 🎟️🚨#BullsNation #ChicagoBulls https://t.co/EKiricSZqS,,Twitter for iPhone
316,Christopher Cebrero,"Chicago, Illinois",What do you know about dreams?. #nothingisstoppingyou Ambition.Patient.Humble. let's make difference.,False,2022-10-05 05:48:31+00:00,"Love the intro! 
@chicagobulls 
#BullsPelicans 
#UnitedCenter 
#ChicagoBulls 
#bullsnation https://t.co/irZXjKQhCy","['BullsPelicans', 'UnitedCenter', 'ChicagoBulls', 'bullsnation']",Twitter for iPhone
317,Bulls Podcast,Bulls Nation,Chicago Bulls Podcast hosted by @marcuscouch and @Radical_Creator  #bullsnation #chicagobulls #bulls,False,2022-10-05 05:02:05+00:00,"15 Days left until #Bulls Season Opener! Join us for the return of the Bulls Podcast with @marcuscouch and @Radical_Creator as we give you everything you need, every time you watch!

#chicagobulls #chicagobullsnation #chicagobullsfan #bullsnation... https://t.co/BY3Q7TjcQD https://t.co/cRKOq5JCOQ",['Bulls'],PostingPlatform
318,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 04:22:01+00:00,Tough loss 🤧! #BullsNation #ChicagoBulls https://t.co/UUR3aEvl8J,"['BullsNation', 'ChicagoBulls']",Twitter for iPhone
319,Chicago Bulls 4 Life,"Chicago, IL",The Ultimate @ChicagoBulls Fan Page! #seered,False,2022-10-05 04:14:15+00:00,Bulls lose a close one! This was a great game towards the end. Young guys did their thing! I can’t wait until we’re in game shape! Let’s keep it going! #ChicagoBulls,,Twitter for iPhone
320,Gary Phaze,Iowa,@NBA2K Youtuber and Streamer #BullsNation,False,2022-10-05 04:12:25+00:00,"We need to see @DalenTerry more this season. His energy was insane tonight.

#chicagobulls #SeeRed #bulls #NBAPreseason #nba https://t.co/Ay3WkvfSTK","['chicagobulls', 'SeeRed', 'bulls']",Twitter for Android
321,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 04:04:56+00:00,First bucket by KOSTAS 💪🏽‼️ #BullsNation #ChicagoBulls https://t.co/JkjxIJ1lsv,"['BullsNation', 'ChicagoBulls']",Twitter for iPhone
322,Smilek,,,False,2022-10-05 04:03:01+00:00,@chicagobulls @DalenTerry Energy Energy ENERGY @chicagobulls #chicagobulls #bulls,"['chicagobulls', 'bulls']",Twitter for Android
323,Smilek,,,False,2022-10-05 04:00:14+00:00,@NBA @chicagobulls Energizer: @chicagobulls #chicagobulls #bulls,"['chicagobulls', 'bulls']",Twitter for Android
324,Comrade ⚒️Daywalker🗡️,right behind you,odds against you? call 212-555-4200,False,2022-10-05 03:59:07+00:00,"Dallen Terry out here snapp'n!
#DaBulls 
#ChicagoBulls","['DaBulls', 'ChicagoBulls']",Twitter for Android
325,TerrelLism,Chi City,"My fandoms: Pro Wrestling (AEW, NJPW), Star Trek, Marvel, MMPR, and I'm a part time cosplayer! #TeamCMPunk",False,2022-10-05 03:58:21+00:00,"The Bulls are winning!! 😬

#ChicagoBulls #BullsvsPelicans","['ChicagoBulls', 'BullsvsPelicans']",Twitter for Android
326,Chicago Bulls 4 Life,"Chicago, IL",The Ultimate @ChicagoBulls Fan Page! #seered,False,2022-10-05 03:58:18+00:00,"Nah, the NBA is SOFT if that Dalen Terry celebration was a tech. WOOOW. #ChicagoBulls",['ChicagoBulls'],Twitter for iPhone
327,Killuminati ☥ OUTLAW,,I see u 🤌🏾 peekin 👀 now follow 👆🏾,False,2022-10-05 03:58:09+00:00,THEM BOYZ TERRY AND HILL ARE CRAZY #CHICAGOBULLS #SeeRed #BULLSNATION,"['CHICAGOBULLS', 'SeeRed', 'BULLSNATION']",Twitter for iPhone
328,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 03:58:06+00:00,LETS GOOOO 🐂🔥 #BullsNation #ChicagoBulls https://t.co/01evumAghv,"['BullsNation', 'ChicagoBulls']",Twitter for iPhone
329,caden,,it was funnier in my head,False,2022-10-05 03:57:43+00:00,"young squad shows so much promise, very happy right now #chicagobulls",['chicagobulls'],Twitter for iPhone
330,Despachico,"Chicago, IL","Chicago resident DJ. I have full control of knowing I can’t control anything, DweebSquad4/19 For Bookings: Chicodj1591@gmail.com",False,2022-10-05 03:57:22+00:00,THE KIDS ARE ALRIGHT! #chicagobulls,['chicagobulls'],Twitter for iPhone
331,BreezeLife,,"Forever OTC/Stonkz/Crypto.  Love weed, #bullsnation, Jets, Blue Jays, Kraken. 🎶🎶🎶 Enjoy life. Invest in yourself, however you do it..and stay slayin !",False,2022-10-05 03:56:46+00:00,These bulls don’t quit 😤 #chicagobulls #BullsNation @NBAonTNT  LET’S GOOOOO!!,"['chicagobulls', 'BullsNation']",Twitter for iPhone
332,ᴀᴅᴀᴍ ᴄᴀʀʀɪʟʟᴏ,"Fresno,CA","Thank You Jesus Christ for the Blessings🙏

#49ers🏈| #FresnoState🐾| #BullsNation🏀",False,2022-10-05 03:51:40+00:00,LETS GO!! 😃💪 #BullsNation #ChicagoBulls,"['BullsNation', 'ChicagoBulls']",Twitter for Android
333,talos,,"Doing better things everyday, becoming 1% better every night.",False,2022-10-05 03:41:03+00:00,KEEP ON COOKING DALEN TERRY 🧑‍🍳🍳 #chicagobulls,['chicagobulls'],Twitter for Android
334,Love NBA,,NAB Fanbase,False,2022-10-05 03:37:02+00:00,"#Bulls open preseason vs. Pelicans, ...
 
https://t.co/Rv2c8W7DO9
 
#CentralDivision #ChicagoBulls #DavidKaplan #DemarDeRozan #EasternConference #JustinFields #MattEberflus #NBA #NBCSportsChicago #NFL #PatrickWilliams #RyanPoles #Unfiltered #UniversityOfIllinois #ZachLaVine https://t.co/TaKK94Wlf4","['Bulls', 'CentralDivision', 'ChicagoBulls', 'DavidKaplan']",love.nba
335,M-P-M,,,False,2022-10-05 03:34:06+00:00,Why TF is Marko Simonivic STILL not playing in the NBA? #Bulls #chicagobulls #nba,"['Bulls', 'chicagobulls', 'nba']",Twitter Web App
336,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 03:30:06+00:00,First bucket by the ROOK ⭐️ @DalenTerry #BullsNation #ChicagoBulls https://t.co/sn08yU345f,"['BullsNation', 'ChicagoBulls']",Twitter for iPhone
337,Shorty’A,"Chicago, IL",❤️🏀 •Sacral Agenesis ♿️•Actor🎬 •Youtber 🎥 •Chicago 🏙 •Influencer🗣 •Use my code “SHORTYA” for $20 OFF your first SeatGeek Order!,False,2022-10-05 03:20:34+00:00,ROOKIE checking in 👀🔴 @DalenTerry #BullsNation #ChicagoBulls https://t.co/VmUF7e7Ntf,"['BullsNation', 'ChicagoBulls']",Twitter for iPhone
338,Official Lee Corwin,"Detroit, MI","🇵🇭Bulls,Cubs,AEW, Hogwarts,Office,Parks & Rec,WMU,NBA cards https://t.co/0I5lMt1YIM father to Elsie Lucille, 313 livin but Chi=home,IG/tictok: officialleejcorwin",False,2022-10-05 03:15:41+00:00,"2 areas I was and are looking for, Vuc close to all star status and PWill being aggressive and no hesitation on shots esp the 3 ball... Vuc delivering and PWill still overthinking... but small steps...we got 2 weeks #SeeRed 👀🔴 #chicagobulls",,Twitter for iPhone
339,Smilek,,,False,2022-10-05 02:54:07+00:00,"Even at full strength, the bulls are going to need a rim protecter: @chicagobulls #chicagobulls #bulls","['chicagobulls', 'bulls']",Twitter for Android
340,Jenko,,My jokes about guillotines are getting less jokey by the day. ACAB. Communist. Bisexual swamp. Australian. Bulls fan.,False,2022-10-05 02:51:54+00:00,"This youth hoops kid is the fucking best, I hope someone got him saying ""THIS IS AMAZING"" #chicagobulls #BullsNation","['chicagobulls', 'BullsNation']",Twitter for Android
341,pepper,"Chicago, IL",keeping track of the Chicago Bulls Dunkin' Race so you don’t have to (again),False,2022-10-05 02:48:56+00:00,"New season
New thread
New me

The @ChicagoBulls final 2021-22 @DunkinDonuts Race standings:

#CuppyCoffee ☕️ 32 Wins
#DashingDonut 🍩 30 Wins
#BiggieBagel 🥯 30 Wins

Record Last Season: 44-29 +$5,900

Lock of the Race 🔒 
Cuppy Coffee ☕️ +200

#ChicagoBulls #BullsNation #SeeRed",['CuppyCoffee'],Twitter for iPhone
342,Smilek,,,False,2022-10-05 02:35:25+00:00,Hey it's revealing itself again. The Bulls Need A Rim Protector: @chicagobulls #chicagobulls #bulls,"['chicagobulls', 'bulls']",Twitter for Android
343,DaBull Overtime Podcast,"Chicago, IL",The Official Twitter Account for the DaBull Overtime Podcast. The Perfect Podcast for everything Bulls. Find me on Spotify,False,2022-10-05 02:34:55+00:00,"Ugly start. Poor ball movement, lack of hustle, bad shot making, lousy defensive effort; Dragic looks washed, Coby looks like Coby… Zach and Demar playing iso ball and not looking in sync. Telling myself. But even for preseason this is concerning #chicagobulls",,Twitter for iPhone
344,JoanSceline,Los Angeles CA,I'm a rock musician/ writer who likes to be creative and have fun.,False,2022-10-05 02:33:09+00:00,Until Lonzo comes back this Bulls team is going struggle. It's unfortunate but hopefully he will be back sooner than later. #chicagobulls #Lonzoball #NBA,,Twitter for Android
345,TradingTaurus,"Plano, TX","Avid Bears & Bulls fan!  Swing trader, love talking stocks and sports.

In Ryan Poles I Trust!",False,2022-10-05 02:27:33+00:00,“How much does Dragic have left in the tank?”  #chicagobulls #gobulls https://t.co/R2DTeFD4TL,"['chicagobulls', 'gobulls']",Twitter for iPhone
346,The Vanilla Godzilla,Blue city of gun violenc&crime,"https://t.co/6mdfrF8CAK

That's right, my name literally has Cardano's currency in it. You could only be so lucky. It's like I was destined to be ADA rich.",False,2022-10-05 02:27:09+00:00,"After watching Zion almost decapitate @patricklw4 underneath the rim, it's nice to know the officials still don't like calling fouls on our guys. #chicagobulls @NBA",,Twitter for Android
347,MY MAMA WIG HELPED ME GTD 😈,allmyownthoughts✈,traveler/shortwoman lover/avid nudist/thinker/cook/no drawz eva/fry my 🐔 hard/shortwomen r crazy/I prolly had relations wit ya mama/#safespacetuesday is mine,False,2022-10-05 02:21:28+00:00,Where's are young talent #chicagobulls,['chicagobulls'],Twitter for Android
348,OutLoud! Culture,"New York, NY",Because entertainment and lifestyle is better OutLoud. CONTACT: info@outloudculture.com,False,2022-10-05 02:20:26+00:00,"Jonathan Majors To Play Dennis Rodman In The Film '48 Hours In Vegas'... #outloudculture @dennisrodman @NBA #48hoursinvegas #jonathanmajors #chicagobulls #DennisRodman #Entertainment #featured #Film #Movie #tv

https://t.co/IrY6m3khpu https://t.co/rQxCZBASBB",['outloudculture'],Blog2Social APP
349,TradingTaurus,"Plano, TX","Avid Bears & Bulls fan!  Swing trader, love talking stocks and sports.

In Ryan Poles I Trust!",False,2022-10-05 02:18:34+00:00,Shooting 70% from the field?  #gobulls #chicagobulls https://t.co/V8LQiy56ge,"['gobulls', 'chicagobulls']",Twitter for iPhone
350,OG Tv ...,,"@NBA Guru/Analysts 🎧🎤 ...
Realist ...
Movie Junkie/Writer 🎬 ...
Sports Is Like Crack !! 🏀🏈🥊 ...
InStagram: _OG_Tv_ ...",False,2022-10-05 02:18:23+00:00,"DeMar DeRozan Is NOT That Guy .. NEVER Been That Guy .. Nobdody Will Ever Tell Me Shit …

#DeMarDeRozan #ChicagoBulls #NBABasketball #NBA …","['DeMarDeRozan', 'ChicagoBulls', 'NBABasketball', 'NBA']",Tweetlogix
351,TradingTaurus,"Plano, TX","Avid Bears & Bulls fan!  Swing trader, love talking stocks and sports.

In Ryan Poles I Trust!",False,2022-10-05 02:12:46+00:00,I don’t know why but dudes wearing one compression sock on one leg bugs me.. either do both or none at all… #chicagobulls,['chicagobulls'],Twitter for iPhone
352,Slimm Soul P 😷,Chi City,"iRoc ✊🏾 father of two, comic collecting, vinyl spinning, drum enthusiast, blerd extraordinaire… 🖖🏾 🕺🏽 IG:pocketfullofstone_s 👈🏾 #blerdsunderground 🤘🏾",False,2022-10-05 02:11:25+00:00,"@chicagobulls first preseason game.
Fantasy draft a week from tomorrow.
3rd pick this year.
💁🏽‍♂️ You’ve been warned 🤷🏽‍♂️
#chicagobulls #fantasybball #bballseason #sonsofjordan #sooncome #seered @ethosfantasyBK @NBCSEdgeBK @BaskMonster @EstablishRunNBA @lockedonfantasy @WatchTheBoxes https://t.co/cxrJ0AKx2m",,Twitter for iPhone
353,TradingTaurus,"Plano, TX","Avid Bears & Bulls fan!  Swing trader, love talking stocks and sports.

In Ryan Poles I Trust!",False,2022-10-05 02:08:50+00:00,Already not a fan of Dragic… #chicagobulls,['chicagobulls'],Twitter for iPhone
354,ᴀᴅᴀᴍ ᴄᴀʀʀɪʟʟᴏ,"Fresno,CA","Thank You Jesus Christ for the Blessings🙏

#49ers🏈| #FresnoState🐾| #BullsNation🏀",False,2022-10-05 02:06:45+00:00,Sloppy 1st quarter for the Bulls SMH 😑 #BullsNation #ChicagoBulls,"['BullsNation', 'ChicagoBulls']",Twitter for Android
355,Chicago Bulls 4 Life,"Chicago, IL",The Ultimate @ChicagoBulls Fan Page! #seered,False,2022-10-05 02:06:26+00:00,Rough 1st quarter. 😢 #ChicagoBulls,['ChicagoBulls'],Twitter for iPhone
356,See Red Donny,,"Chicago Bulls 👀🔴
Chicago Bears🐻⬇

#Xbox
#DC

#DaBears 
#BullsNation",False,2022-10-05 02:03:11+00:00,"Dragic right now

#chicagobulls https://t.co/dvNeDWVJ7z",['chicagobulls'],Twitter for Android
357,Anderson アンダーソン ロバート,"Soxside, IL","son of an immigrant, MAx2, teacher, union member, metalhead, globetrotter, atheist/TST, dystopian sci fi fan, avid reader, Chicago tough...",False,2022-10-05 02:00:07+00:00,"Pic from last season, but still rocking the Doug McDermott jersey for the season (white guy retro festival jersey season never ends) #chicagobulls #Bulls #NBA https://t.co/7hWYevl90X",,Twitter for iPhone
358,Brandon Carter,"Knoxville, TN",,False,2022-10-05 01:59:06+00:00,That better be nerves Gragic..don't bring that mess to Chicago #chicagobulls,['chicagobulls'],Twitter for Android
359,𝓟𝓪𝓹𝓹𝓪𝓭𝓸𝓹𝓸𝓵𝓲𝓼 𝓗𝓪𝓼𝓽𝓲𝓷𝓰𝓼 𝓔𝓼𝓺.,"Chicago, IL",Twitch Broadcaster | Assetto Corsa | Space/Astronomy | & a Noob DJ | @encourageg | ✉️ pappadopolis@gmail.com,False,2022-10-05 01:51:47+00:00,"Good block Vuc!

#ChicagoBulls",['ChicagoBulls'],Twitter for Android
360,WHO WILL WIN,,Ongoing Match Live | Follow me on Hastag #LiveScoreNet,False,2022-10-05 01:45:40+00:00,"🏀 Basketball: Chicago Bulls vs New Orleans Pelicans - NBA
⏰ 08.30 UTC+7
➡ https://t.co/BeMvgAoDAe

#Basketball #American #USA #NBAFans #ChicagoBulls #NewOrleansPelicans",['Basketball'],Crowdfire App
361,CHICAGO,Guatemala - Chicago ,Comunicador 📽️ 🌎,False,2022-10-05 01:44:45+00:00,"Not the best start 😅

#SeeRed #chicagobulls https://t.co/Qwk93VWnLE","['SeeRed', 'chicagobulls']",Twitter for iPhone
362,Chicago Bulls 4 Life,"Chicago, IL",The Ultimate @ChicagoBulls Fan Page! #seered,False,2022-10-05 01:43:47+00:00,Bulls gettin’ fried to start the game. Haven’t we learned from last year’s mistakes? 😩😩 #ChicagoBulls,['ChicagoBulls'],Twitter for iPhone
363,C ♡,,"divinely guided, highly protected & abundantly blessed.",False,2022-10-05 01:43:12+00:00,Hey! It’s my friends first game! @chicagobulls @senor_SPACE #ChicagoBulls #MyFirstGame https://t.co/vuz6dhfUua,"['ChicagoBulls', 'MyFirstGame']",Twitter for iPhone
364,See Red Donny,,"Chicago Bulls 👀🔴
Chicago Bears🐻⬇

#Xbox
#DC

#DaBears 
#BullsNation",False,2022-10-05 01:39:53+00:00,"I'm so hyped for this game and it's only preseason.Time to light this sign back up!

#ChicagoBulls #SeeRed https://t.co/UuAlXqw5EZ","['ChicagoBulls', 'SeeRed']",Twitter for Android
365,Alan Pedley,"Chicago, IL",Full-Time Sports Gambler • Chicago Bulls & White Sox’s Fan!,False,2022-10-05 01:37:33+00:00,Bulls time #ChicagoBulls #powerclap https://t.co/exZ6t95Ds7,"['ChicagoBulls', 'powerclap']",Twitter for iPhone
366,GKubin,"Oswego, IL",Husband / Father / Pro chauffeur of 3 kids / Great Danes /Smoked Meats via Rec Teq. Certified Registered Locksmith,False,2022-10-05 01:34:46+00:00,Here is fingers crossed 🤞 to a fall/ winter filled with lots of @Stacey21King and @adamamin electric calls.   @chicagobulls #ChicagoBulls #dabulls #NBA,,Twitter for Android
367,Ceasar Carinio Jr.,"Kahului, HI.",,False,2022-10-05 01:27:44+00:00,"Bulls basketball is back... Let's go! 🐃🏀💪🏾
#ChicagoBulls #Chicago #Bulls #ChicagoNation #BullsNation #ChicagoBasketball #BullsBasketball  #BULLieve #SeeRed 👀🟥 @CeasarCarinio3 @chicagobulls https://t.co/oPeM8brsoX","['ChicagoBulls', 'Chicago', 'Bulls', 'ChicagoNation', 'BullsNation']",Twitter for Android
368,Enriquitititititote,"Chicago, IL","👨🏽‍🏫cómics, música, y buena onda 🇲🇽🏳️‍🌈✊🏽📸: quiquitooooo🤘🏽",False,2022-10-05 01:19:38+00:00,First game of the season! Let’s gooooo #ChicagoBulls,['ChicagoBulls'],Twitter for iPhone
369,Tobias Barkley,,"Everything I’m not, made me everything I am ✝️ Sports Enthusiast | Music Lover",False,2022-10-05 01:16:18+00:00,What If… Derrick Rose #ChicagoBulls #NewYorkKnicks #DerrickRose #DRose #NBATwitter https://t.co/zdvfcAiyKF,"['ChicagoBulls', 'NewYorkKnicks', 'DerrickRose', 'DRose', 'NBATwitter']",Twitter for iPhone
370,Chicago Bulls 4 Life,"Chicago, IL",The Ultimate @ChicagoBulls Fan Page! #seered,False,2022-10-05 01:09:08+00:00,How was everyone’s off-season? Talk to me. #ChicagoBulls,['ChicagoBulls'],Twitter for iPhone
371,Live Football Empire,"New York, USA",Free Live Stream Football and Sport !!,False,2022-10-05 01:00:01+00:00,"Chicago vs New Orleans
    ( 03:30 GMT+2 )
#Gameday #NBA #NBAPreseason #NBAJapanGames 
#Live #LiveStream #basketball #chicagobulls  #NewOrleans #Pelicans 
       🏀Link ⬇️
https://t.co/jwMcrZxAKy","['Gameday', 'NBA', 'NBAPreseason', 'NBAJapanGames', 'Live', 'LiveStream']",Twitter Web App
372,Love NBA,,NAB Fanbase,False,2022-10-05 00:54:01+00:00,"[K.C. Johnson] Billy Donovan said he will check with starters after 1st half to determine if they will play in 2nd half vs. Pelicans. Rotational stints will be shorter. Starters are: Ayo Zach ...
 
https://t.co/jE7umKyjNV
 
#CentralDivision #ChicagoBulls #EasternConference https://t.co/aaQP3Yce4r",,love.nba
